codigo_municipio,municipio,grupo,variable,mes,hombres total,mujeres total,hombres total.1,mujeres total.1,total
41401,SANTIAGO DE HUARI,violencia intrafamiliar,violencia contra el hombre,2001-10-01,1,0,1,0,1
30602,TACOPAYA,violencia intrafamiliar,violencia contra el hombre,2001-10-01,1,0,1,0,1
30401,TARATA,violencia intrafamiliar,violencia contra el hombre,2001-10-01,1,0,1,0,1
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra el hombre,2001-10-01,1,0,1,0,1
41001,TOLEDO,violencia intrafamiliar,violencia contra el hombre,2001-10-01,1,0,1,0,1
30502,VACAS,violencia intrafamiliar,violencia contra el hombre,2001-10-01,1,0,1,0,1
20801,VIACHA,violencia intrafamiliar,violencia contra el hombre,2001-10-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el hombre,2001-10-01,3,0,3,0,3
11001,VILLA VACA GUZMAN (MUYUPAMPA),violencia intrafamiliar,violencia contra el hombre,2001-10-01,1,0,1,0,1
50602,VITICHI,violencia intrafamiliar,violencia contra el hombre,2001-10-01,1,0,1,0,1
30201,AIQUILE,violencia intrafamiliar,violencia contra el hombre,2001-11-01,4,0,4,0,4
40603,ANTEQUERA,violencia intrafamiliar,violencia contra el hombre,2001-11-01,2,0,2,0,2
71501,ASCENCION DE GUARAYOS,violencia intrafamiliar,violencia contra el hombre,2001-11-01,2,0,2,0,2
70401,BUENA VISTA,violencia intrafamiliar,violencia contra el hombre,2001-11-01,2,0,2,0,2
21003,CAJUATA,violencia intrafamiliar,violencia contra el hombre,2001-11-01,1,0,1,0,1
10701,CAMARGO,violencia intrafamiliar,violencia contra el hombre,2001-11-01,3,0,3,0,3
70706,CAMIRI,violencia intrafamiliar,violencia contra el hombre,2001-11-01,2,0,2,0,2
30701,CAPINOTA,violencia intrafamiliar,violencia contra el hombre,2001-11-01,1,0,1,0,1
22001,CARANAVI,violencia intrafamiliar,violencia contra el hombre,2001-11-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra el hombre,2001-11-01,1,0,1,0,1
21701,COPACABANA,violencia intrafamiliar,violencia contra el hombre,2001-11-01,1,0,1,0,1
70102,COTOCA,violencia intrafamiliar,violencia contra el hombre,2001-11-01,1,0,1,0,1
10902,CULPINA,violencia intrafamiliar,violencia contra el hombre,2001-11-01,1,0,1,0,1
20804,DESAGUADERO,violencia intrafamiliar,violencia contra el hombre,2001-11-01,2,0,2,0,2
20105,EL ALTO,violencia intrafamiliar,violencia contra el hombre,2001-11-01,1,0,1,0,1
21601,GRAL. J.J. PEREZ (CHARAZANI),violencia intrafamiliar,violencia contra el hombre,2001-11-01,2,0,2,0,2
20101,LA PAZ,violencia intrafamiliar,violencia contra el hombre,2001-11-01,4,0,4,0,4
50203,LLALLAGUA,violencia intrafamiliar,violencia contra el hombre,2001-11-01,15,0,15,0,15
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra el hombre,2001-11-01,1,0,1,0,1
71001,MONTERO,violencia intrafamiliar,violencia contra el hombre,2001-11-01,9,0,9,0,9
40602,PAZÑA,violencia intrafamiliar,violencia contra el hombre,2001-11-01,3,0,3,0,3
50403,POCOATA,violencia intrafamiliar,violencia contra el hombre,2001-11-01,1,0,1,0,1
10103,POROMA,violencia intrafamiliar,violencia contra el hombre,2001-11-01,1,0,1,0,1
70601,PORTACHUELO,violencia intrafamiliar,violencia contra el hombre,2001-11-01,3,0,3,0,3
71402,PUERTO QUIJARRO,violencia intrafamiliar,violencia contra el hombre,2001-11-01,6,0,6,0,6
31001,SACABA,violencia intrafamiliar,violencia contra el hombre,2001-11-01,2,0,2,0,2
80501,SAN IGNACIO,violencia intrafamiliar,violencia contra el hombre,2001-11-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el hombre,2001-11-01,3,0,3,0,3
30902,SIPE SIPE,violencia intrafamiliar,violencia contra el hombre,2001-11-01,1,0,1,0,1
30602,TACOPAYA,violencia intrafamiliar,violencia contra el hombre,2001-11-01,1,0,1,0,1
30401,TARATA,violencia intrafamiliar,violencia contra el hombre,2001-11-01,1,0,1,0,1
60101,TARIJA,violencia intrafamiliar,violencia contra el hombre,2001-11-01,4,0,4,0,4
50801,TUPIZA,violencia intrafamiliar,violencia contra el hombre,2001-11-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el hombre,2001-11-01,5,0,5,0,5
60202,BERMEJO,violencia intrafamiliar,violencia contra el hombre,2001-12-01,3,0,3,0,3
70401,BUENA VISTA,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
51102,"CAIZA ""D""",violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
70706,CAMIRI,violencia intrafamiliar,violencia contra el hombre,2001-12-01,2,0,2,0,2
40102,CARACOLLO,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
70702,CHARAGUA,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
30801,CLIZA,violencia intrafamiliar,violencia contra el hombre,2001-12-01,4,0,4,0,4
71301,COMARAPA,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
21701,COPACABANA,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
50601,COTAGAITA,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra el hombre,2001-12-01,2,0,2,0,2
41101,EUCALIPTUS,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
10502,HUACARETA,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
21102,IRUPANA (VILLA DE LANZA),violencia intrafamiliar,violencia contra el hombre,2001-12-01,3,0,3,0,3
20101,LA PAZ,violencia intrafamiliar,violencia contra el hombre,2001-12-01,6,0,6,0,6
21202,LAJA,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
50203,LLALLAGUA,violencia intrafamiliar,violencia contra el hombre,2001-12-01,3,0,3,0,3
71003,MINEROS,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
71001,MONTERO,violencia intrafamiliar,violencia contra el hombre,2001-12-01,21,0,21,0,21
30302,MOROCHATA,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
10401,PADILLA,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
40602,PAZÑA,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
31202,POJO (CBBA),violencia intrafamiliar,violencia contra el hombre,2001-12-01,2,0,2,0,2
40601,POOPO,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
10103,POROMA,violencia intrafamiliar,violencia contra el hombre,2001-12-01,2,0,2,0,2
70601,PORTACHUELO,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
71402,PUERTO QUIJARRO,violencia intrafamiliar,violencia contra el hombre,2001-12-01,2,0,2,0,2
31401,PUNATA,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
20604,QUIABAYA,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra el hombre,2001-12-01,4,0,4,0,4
80602,SAN ANDRES,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
20601,SORATA,violencia intrafamiliar,violencia contra el hombre,2001-12-01,4,0,4,0,4
10101,SUCRE,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
30401,TARATA,violencia intrafamiliar,violencia contra el hombre,2001-12-01,3,0,3,0,3
30802,TOCO,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
50602,VITICHI,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
70201,WARNES,violencia intrafamiliar,violencia contra el hombre,2001-12-01,1,0,1,0,1
