codigo_municipio,municipio,grupo,variable,mes,hombres menores a 2 años,mujeres menores a 2 años,hombres de 2 a 4 años,mujeres de 2 a 4 años,hombres total,mujeres total,total
21202,LAJA,desnutricion global,nutricion normal (n),2006-06-01,116,110,56,45,172,155,327
10903,LAS CARRERAS,desnutricion global,nutricion normal (n),2006-06-01,53,51,64,63,117,114,231
21006,LICOMA PAMPA,desnutricion global,nutricion normal (n),2006-06-01,32,21,38,38,70,59,129
50203,LLALLAGUA,desnutricion global,nutricion normal (n),2006-06-01,405,322,573,654,978,976,1954
51401,LLICA,desnutricion global,nutricion normal (n),2006-06-01,44,34,32,30,76,64,140
80601,LORETO,desnutricion global,nutricion normal (n),2006-06-01,35,28,26,19,61,47,108
20901,LURIBAY,desnutricion global,nutricion normal (n),2006-06-01,98,88,74,77,172,165,337
40702,MACHACAMARCA,desnutricion global,nutricion normal (n),2006-06-01,11,10,5,5,16,15,31
11003,MACHARETI,desnutricion global,nutricion normal (n),2006-06-01,87,91,138,173,225,264,489
80801,MAGDALENA,desnutricion global,nutricion normal (n),2006-06-01,65,46,36,42,101,88,189
70903,MAIRANA,desnutricion global,nutricion normal (n),2006-06-01,77,66,51,50,128,116,244
20904,MALLA,desnutricion global,nutricion normal (n),2006-06-01,15,11,24,34,39,45,84
20607,MAPIRI,desnutricion global,nutricion normal (n),2006-06-01,117,148,81,63,198,211,409
20103,MECAPACA,desnutricion global,nutricion normal (n),2006-06-01,68,59,40,45,108,104,212
71003,MINEROS,desnutricion global,nutricion normal (n),2006-06-01,191,166,156,143,347,309,656
31301,MIZQUE,desnutricion global,nutricion normal (n),2006-06-01,98,88,62,54,160,142,302
20402,MOCOMOCO,desnutricion global,nutricion normal (n),2006-06-01,100,94,79,57,179,151,330
51002,MOJINETE,desnutricion global,nutricion normal (n),2006-06-01,7,5,5,0,12,5,17
10303,MOJOCOYA,desnutricion global,nutricion normal (n),2006-06-01,76,69,124,103,200,172,372
10501,MONTEAGUDO,desnutricion global,nutricion normal (n),2006-06-01,173,184,231,194,404,378,782
71001,MONTERO,desnutricion global,nutricion normal (n),2006-06-01,903,776,532,525,1435,1301,2736
70803,MORO MORO,desnutricion global,nutricion normal (n),2006-06-01,12,9,7,5,19,14,33
30302,MOROCHATA,desnutricion global,nutricion normal (n),2006-06-01,107,113,96,90,203,203,406
90401,NACEBE (SANTA ROSA DEL ABUNA),desnutricion global,nutricion normal (n),2006-06-01,19,24,32,28,51,52,103
20307,NAZACARA DE PACAJES,desnutricion global,nutricion normal (n),2006-06-01,4,4,8,1,12,5,17
50404,OCURI,desnutricion global,nutricion normal (n),2006-06-01,122,109,103,105,225,214,439
70202,OKINAWA,desnutricion global,nutricion normal (n),2006-06-01,107,113,45,51,152,164,316
30203,OMEREQUE,desnutricion global,nutricion normal (n),2006-06-01,45,39,36,43,81,82,163
40101,ORURO,desnutricion global,nutricion normal (n),2006-06-01,1029,946,582,554,1611,1500,3111
60201,PADCAYA,desnutricion global,nutricion normal (n),2006-06-01,124,121,134,143,258,264,522
10401,PADILLA,desnutricion global,nutricion normal (n),2006-06-01,138,121,193,184,331,305,636
70502,PAILON,desnutricion global,nutricion normal (n),2006-06-01,7,177,96,20,103,197,300
20102,PALCA,desnutricion global,nutricion normal (n),2006-06-01,57,63,24,32,81,95,176
21104,PALOS BLANCOS,desnutricion global,nutricion normal (n),2006-06-01,122,100,75,99,197,199,396
40802,PAMPA AULLAGAS,desnutricion global,nutricion normal (n),2006-06-01,14,9,11,17,25,26,51
70902,PAMPA GRANDE,desnutricion global,nutricion normal (n),2006-06-01,40,39,31,22,71,61,132
21802,PAPEL PAMPA,desnutricion global,nutricion normal (n),2006-06-01,15,9,3,2,18,11,29
30202,PASORAPA,desnutricion global,nutricion normal (n),2006-06-01,29,38,51,31,80,69,149
21305,PATACAMAYA,desnutricion global,nutricion normal (n),2006-06-01,154,144,60,53,214,197,411
40602,PAZÑA,desnutricion global,nutricion normal (n),2006-06-01,37,29,28,37,65,66,131
20702,PELECHUCO,desnutricion global,nutricion normal (n),2006-06-01,34,36,19,20,53,56,109
50403,POCOATA,desnutricion global,nutricion normal (n),2006-06-01,173,153,208,219,381,372,753
31203,POCONA,desnutricion global,nutricion normal (n),2006-06-01,57,54,32,47,89,101,190
31202,POJO (CBBA),desnutricion global,nutricion normal (n),2006-06-01,75,81,50,34,125,115,240
40601,POOPO,desnutricion global,nutricion normal (n),2006-06-01,22,24,21,21,43,45,88
51203,PORCO,desnutricion global,nutricion normal (n),2006-06-01,67,68,35,42,102,110,212
10103,POROMA,desnutricion global,nutricion normal (n),2006-06-01,107,95,108,75,215,170,385
70103,PORONGO,desnutricion global,nutricion normal (n),2006-06-01,52,47,24,18,76,65,141
70601,PORTACHUELO,desnutricion global,nutricion normal (n),2006-06-01,118,133,88,79,206,212,418
90102,PORVENIR,desnutricion global,nutricion normal (n),2006-06-01,29,27,15,16,44,43,87
70804,POSTRER VALLE,desnutricion global,nutricion normal (n),2006-06-01,17,20,10,26,27,46,73
50101,POTOSI,desnutricion global,nutricion normal (n),2006-06-01,775,593,307,256,1082,849,1931
10302,PRESTO,desnutricion global,nutricion normal (n),2006-06-01,65,49,110,84,175,133,308
70805,PUCARA,desnutricion global,nutricion normal (n),2006-06-01,17,11,18,23,35,34,69
21201,PUCARANI,desnutricion global,nutricion normal (n),2006-06-01,166,158,74,62,240,220,460
20401,PUERTO ACOSTA,desnutricion global,nutricion normal (n),2006-06-01,122,109,83,75,205,184,389
20403,PUERTO CARABUCO,desnutricion global,nutricion normal (n),2006-06-01,84,77,55,56,139,133,272
90301,PUERTO GONZALO MORENO,desnutricion global,nutricion normal (n),2006-06-01,44,19,35,23,79,42,121
21204,PUERTO PEREZ,desnutricion global,nutricion normal (n),2006-06-01,45,34,32,23,77,57,134
71402,PUERTO QUIJARRO,desnutricion global,nutricion normal (n),2006-06-01,62,60,26,22,88,82,170
90201,PUERTO RICO,desnutricion global,nutricion normal (n),2006-06-01,52,50,34,37,86,87,173
80703,PUERTO SILES,desnutricion global,nutricion normal (n),2006-06-01,5,7,7,8,12,15,27
71401,PUERTO SUAREZ,desnutricion global,nutricion normal (n),2006-06-01,69,69,23,23,92,92,184
31205,PUERTO VILLARROEL,desnutricion global,nutricion normal (n),2006-06-01,184,150,181,146,365,296,661
51101,PUNA,desnutricion global,nutricion normal (n),2006-06-01,229,128,128,122,357,250,607
31401,PUNATA,desnutricion global,nutricion normal (n),2006-06-01,225,248,63,55,288,303,591
20604,QUIABAYA,desnutricion global,nutricion normal (n),2006-06-01,3,3,2,2,5,5,10
30901,QUILLACOLLO,desnutricion global,nutricion normal (n),2006-06-01,650,661,245,227,895,888,1783
21002,QUIME,desnutricion global,nutricion normal (n),2006-06-01,82,69,63,78,145,147,292
70904,QUIRUSILLAS,desnutricion global,nutricion normal (n),2006-06-01,13,6,9,6,22,12,34
50402,RAVELO,desnutricion global,nutricion normal (n),2006-06-01,160,164,167,145,327,309,636
80301,REYES,desnutricion global,nutricion normal (n),2006-06-01,74,87,80,75,154,162,316
80201,RIBERALTA,desnutricion global,nutricion normal (n),2006-06-01,920,736,336,261,1256,997,2253
70503,ROBORE,desnutricion global,nutricion normal (n),2006-06-01,116,102,73,79,189,181,370
80304,RURRENABAQUE,desnutricion global,nutricion normal (n),2006-06-01,82,77,36,22,118,99,217
40901,SABAYA,desnutricion global,nutricion normal (n),2006-06-01,21,15,15,8,36,23,59
31001,SACABA,desnutricion global,nutricion normal (n),2006-06-01,485,365,145,99,630,464,1094
30404,SACABAMBA,desnutricion global,nutricion normal (n),2006-06-01,22,16,11,13,33,29,62
50701,SACACA,desnutricion global,nutricion normal (n),2006-06-01,178,131,207,161,385,292,677
71302,SAIPINA,desnutricion global,nutricion normal (n),2006-06-01,24,23,17,20,41,43,84
40801,SALINAS DE GARCI MENDOZA,desnutricion global,nutricion normal (n),2006-06-01,39,39,35,31,74,70,144
70901,SAMAIPATA,desnutricion global,nutricion normal (n),2006-06-01,70,54,64,34,134,88,222
51601,SAN AGUSTIN,desnutricion global,nutricion normal (n),2006-06-01,19,16,32,27,51,43,94
80602,SAN ANDRES,desnutricion global,nutricion normal (n),2006-06-01,61,44,74,67,135,111,246
20805,SAN ANDRES DE MACHACA,desnutricion global,nutricion normal (n),2006-06-01,25,13,26,19,51,32,83
51003,SAN ANTONIO DE ESMORUCO,desnutricion global,nutricion normal (n),2006-06-01,8,5,12,3,20,8,28
71105,SAN ANTONIO DE LOMERIO,desnutricion global,nutricion normal (n),2006-06-01,85,65,67,68,152,133,285
31403,SAN BENITO,desnutricion global,nutricion normal (n),2006-06-01,49,62,32,36,81,98,179
80302,SAN BORJA,desnutricion global,nutricion normal (n),2006-06-01,277,293,125,115,402,408,810
21502,SAN BUENA VENTURA,desnutricion global,nutricion normal (n),2006-06-01,48,56,22,30,70,86,156
70402,SAN CARLOS,desnutricion global,nutricion normal (n),2006-06-01,138,131,59,49,197,180,377
80501,SAN IGNACIO,desnutricion global,nutricion normal (n),2006-06-01,187,149,150,109,337,258,595
70301,SAN IGNACIO DE VELASCO,desnutricion global,nutricion normal (n),2006-06-01,424,348,248,246,672,594,1266
80102,SAN JAVIER(BNI),desnutricion global,nutricion normal (n),2006-06-01,20,18,23,29,43,47,90
71102,SAN JAVIER(STC),desnutricion global,nutricion normal (n),2006-06-01,10,13,8,4,18,17,35
80701,SAN JOAQUIN,desnutricion global,nutricion normal (n),2006-06-01,8,14,36,24,44,38,82
70501,SAN JOSE DE CHIQUITOS,desnutricion global,nutricion normal (n),2006-06-01,54,63,41,35,95,98,193
70404,SAN JUAN DE YAPACANI,desnutricion global,nutricion normal (n),2006-06-01,54,60,41,34,95,94,189
71104,SAN JULIAN,desnutricion global,nutricion normal (n),2006-06-01,118,107,133,166,251,273,524
90302,SAN LORENZO(PND),desnutricion global,nutricion normal (n),2006-06-01,42,29,42,44,84,73,157
60501,SAN LORENZO(TJA),desnutricion global,nutricion normal (n),2006-06-01,120,122,109,94,229,216,445
10702,SAN LUCAS,desnutricion global,nutricion normal (n),2006-06-01,321,301,364,335,685,636,1321
71201,SAN MATIAS,desnutricion global,nutricion normal (n),2006-06-01,85,91,48,28,133,119,252
70302,SAN MIGUEL DE VELASCO,desnutricion global,nutricion normal (n),2006-06-01,115,109,87,85,202,194,396
51001,SAN PABLO DE LIPEZ,desnutricion global,nutricion normal (n),2006-06-01,20,14,20,19,40,33,73
71005,SAN PEDRO,desnutricion global,nutricion normal (n),2006-06-01,136,122,80,77,216,199,415
50501,SAN PEDRO DE BUENA VISTA,desnutricion global,nutricion normal (n),2006-06-01,151,141,138,121,289,262,551
21801,SAN PEDRO DE CURAHUARA,desnutricion global,nutricion normal (n),2006-06-01,43,33,29,40,72,73,145
50902,SAN PEDRO DE QUEMES,desnutricion global,nutricion normal (n),2006-06-01,2,8,2,1,4,9,13
21702,SAN PEDRO DE TIQUINA,desnutricion global,nutricion normal (n),2006-06-01,24,27,28,18,52,45,97
90202,SAN PEDRO(PND),desnutricion global,nutricion normal (n),2006-06-01,7,27,31,28,38,55,93
70303,SAN RAFAEL,desnutricion global,nutricion normal (n),2006-06-01,49,44,26,25,75,69,144
80702,SAN RAMON,desnutricion global,nutricion normal (n),2006-06-01,20,26,24,19,44,45,89
80401,SANTA ANA,desnutricion global,nutricion normal (n),2006-06-01,93,103,55,44,148,147,295
70101,SANTA CRUZ DE LA SIERRA,desnutricion global,nutricion normal (n),2006-06-01,4579,4131,1803,1874,6382,6005,12387
80303,SANTA ROSA,desnutricion global,nutricion normal (n),2006-06-01,33,32,16,12,49,44,93
70602,SANTA ROSA DEL SARA,desnutricion global,nutricion normal (n),2006-06-01,92,92,48,62,140,154,294
20308,SANTIAGO DE CALLAPA,desnutricion global,nutricion normal (n),2006-06-01,26,29,13,13,39,42,81
41401,SANTIAGO DE HUARI,desnutricion global,nutricion normal (n),2006-06-01,22,25,46,36,68,61,129
21901,SANTIAGO DE MACHACA,desnutricion global,nutricion normal (n),2006-06-01,20,19,8,6,28,25,53
30702,SANTIVAÑES,desnutricion global,nutricion normal (n),2006-06-01,54,51,44,34,98,85,183
40202,SANTUARIO DE QUILLACAS,desnutricion global,nutricion normal (n),2006-06-01,4,5,15,8,19,13,32
20902,SAPAHAQUI,desnutricion global,nutricion normal (n),2006-06-01,57,51,38,39,95,90,185
90303,SENA,desnutricion global,nutricion normal (n),2006-06-01,27,19,22,31,49,50,99
21301,SICA SICA (VILLA AROMA),desnutricion global,nutricion normal (n),2006-06-01,135,106,60,50,195,156,351
30703,SICAYA,desnutricion global,nutricion normal (n),2006-06-01,8,9,7,7,15,16,31
30902,SIPE SIPE,desnutricion global,nutricion normal (n),2006-06-01,225,221,78,93,303,314,617
10403,SOPACHUY,desnutricion global,nutricion normal (n),2006-06-01,77,79,80,66,157,145,302
40104,SORACACHI,desnutricion global,nutricion normal (n),2006-06-01,40,30,34,25,74,55,129
20601,SORATA,desnutricion global,nutricion normal (n),2006-06-01,75,76,75,78,150,154,304
10101,SUCRE,desnutricion global,nutricion normal (n),2006-06-01,1001,1016,833,814,1834,1830,3664
31404,TACACHI,desnutricion global,nutricion normal (n),2006-06-01,2,3,0,0,2,3,5
20603,TACACOMA,desnutricion global,nutricion normal (n),2006-06-01,19,23,16,22,35,45,80
50303,TACOBAMBA,desnutricion global,nutricion normal (n),2006-06-01,60,54,44,40,104,94,198
30602,TACOPAYA,desnutricion global,nutricion normal (n),2006-06-01,61,62,81,71,142,133,275
51402,TAHUA,desnutricion global,nutricion normal (n),2006-06-01,11,8,5,7,16,15,31
31101,TAPACARI,desnutricion global,nutricion normal (n),2006-06-01,155,129,98,67,253,196,449
10601,TARABUCO,desnutricion global,nutricion normal (n),2006-06-01,227,184,272,252,499,436,935
20807,TARACO,desnutricion global,nutricion normal (n),2006-06-01,42,40,48,50,90,90,180
30401,TARATA,desnutricion global,nutricion normal (n),2006-06-01,27,33,24,9,51,42,93
60101,TARIJA,desnutricion global,nutricion normal (n),2006-06-01,936,892,604,632,1540,1524,3064
10202,TARVITA,desnutricion global,nutricion normal (n),2006-06-01,144,91,82,74,226,165,391
20608,TEOPONTE,desnutricion global,nutricion normal (n),2006-06-01,54,43,57,43,111,86,197
20803,TIAWANACU,desnutricion global,nutricion normal (n),2006-06-01,78,73,32,34,110,107,217
50102,TINGUIPAYA,desnutricion global,nutricion normal (n),2006-06-01,35,56,68,45,103,101,204
20606,TIPUANI,desnutricion global,nutricion normal (n),2006-06-01,64,57,19,21,83,78,161
30903,TIQUIPAYA,desnutricion global,nutricion normal (n),2006-06-01,183,140,56,37,239,177,416
31601,TIRAQUE (CBBA),desnutricion global,nutricion normal (n),2006-06-01,240,167,116,128,356,295,651
21703,TITO YUPANQUI (PARQUIPUJIO),desnutricion global,nutricion normal (n),2006-06-01,12,12,6,8,18,20,38
30802,TOCO,desnutricion global,nutricion normal (n),2006-06-01,11,5,16,13,27,18,45
30803,TOLATA,desnutricion global,nutricion normal (n),2006-06-01,38,31,16,13,54,44,98
41001,TOLEDO,desnutricion global,nutricion normal (n),2006-06-01,26,18,16,20,42,38,80
51202,TOMAVE,desnutricion global,nutricion normal (n),2006-06-01,74,22,49,10,123,32,155
10402,TOMINA,desnutricion global,nutricion normal (n),2006-06-01,121,90,118,109,239,199,438
50502,TORO TORO,desnutricion global,nutricion normal (n),2006-06-01,108,84,121,108,229,192,421
31201,TOTORA(CBBA),desnutricion global,nutricion normal (n),2006-06-01,65,75,34,33,99,108,207
41301,TOTORA(ORR),desnutricion global,nutricion normal (n),2006-06-01,16,11,18,9,34,20,54
70802,TRIGAL,desnutricion global,nutricion normal (n),2006-06-01,13,9,8,15,21,24,45
80101,TRINIDAD,desnutricion global,nutricion normal (n),2006-06-01,657,524,312,210,969,734,1703
50801,TUPIZA,desnutricion global,nutricion normal (n),2006-06-01,295,260,269,256,564,516,1080
40402,TURCO,desnutricion global,nutricion normal (n),2006-06-01,14,9,21,19,35,28,63
21302,UMALA,desnutricion global,nutricion normal (n),2006-06-01,32,31,26,30,58,61,119
50201,UNCIA,desnutricion global,nutricion normal (n),2006-06-01,130,93,113,98,243,191,434
60401,URIONDO (A. CONCEPCION),desnutricion global,nutricion normal (n),2006-06-01,118,104,103,118,221,222,443
71502,URUBICHA,desnutricion global,nutricion normal (n),2006-06-01,62,66,106,109,168,175,343
51201,UYUNI,desnutricion global,nutricion normal (n),2006-06-01,270,204,147,154,417,358,775
30502,VACAS,desnutricion global,nutricion normal (n),2006-06-01,48,58,35,27,83,85,168
70801,VALLEGRANDE,desnutricion global,nutricion normal (n),2006-06-01,65,70,50,56,115,126,241
20801,VIACHA,desnutricion global,nutricion normal (n),2006-06-01,190,193,108,104,298,297,595
31302,VILA VILA,desnutricion global,nutricion normal (n),2006-06-01,18,14,31,31,49,45,94
60303,VILLA MONTES,desnutricion global,nutricion normal (n),2006-06-01,115,110,98,111,213,221,434
90502,VILLA NUEVA (LOMA ALTA),desnutricion global,nutricion normal (n),2006-06-01,1,4,5,3,6,7,13
31402,VILLA RIVERO,desnutricion global,nutricion normal (n),2006-06-01,17,28,20,13,37,41,78
10801,VILLA SERRANO,desnutricion global,nutricion normal (n),2006-06-01,124,117,134,142,258,259,517
31003,VILLA TUNARI,desnutricion global,nutricion normal (n),2006-06-01,382,366,260,192,642,558,1200
11001,VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,nutricion normal (n),2006-06-01,95,88,108,138,203,226,429
51501,VILLAZON,desnutricion global,nutricion normal (n),2006-06-01,232,221,179,165,411,386,797
30904,VINTO,desnutricion global,nutricion normal (n),2006-06-01,167,115,3,2,170,117,287
50602,VITICHI,desnutricion global,nutricion normal (n),2006-06-01,113,59,120,58,233,117,350
20306,WALDO BALLIVIAN,desnutricion global,nutricion normal (n),2006-06-01,9,4,5,6,14,10,24
70201,WARNES,desnutricion global,nutricion normal (n),2006-06-01,342,334,196,205,538,539,1077
20903,YACO,desnutricion global,nutricion normal (n),2006-06-01,31,27,12,13,43,40,83
60301,YACUIBA,desnutricion global,nutricion normal (n),2006-06-01,231,255,203,188,434,443,877
10602,YAMPARAEZ,desnutricion global,nutricion normal (n),2006-06-01,92,97,154,158,246,255,501
21103,YANACACHI,desnutricion global,nutricion normal (n),2006-06-01,27,25,10,21,37,46,83
70403,YAPACANI,desnutricion global,nutricion normal (n),2006-06-01,357,312,156,118,513,430,943
50103,YOCALLA,desnutricion global,nutricion normal (n),2006-06-01,42,24,52,35,94,59,153
10102,YOTALA,desnutricion global,nutricion normal (n),2006-06-01,86,74,112,113,198,187,385
60402,YUNCHARA,desnutricion global,nutricion normal (n),2006-06-01,49,52,49,52,98,104,202
10301,ZUDAÑEZ,desnutricion global,nutricion normal (n),2006-06-01,78,78,116,90,194,168,362
51302,ACACIO,desnutricion global,nutricion normal (n),2006-07-01,48,52,49,47,97,99,196
20201,ACHACACHI,desnutricion global,nutricion normal (n),2006-07-01,382,336,244,247,626,583,1209
20104,ACHOCALLA,desnutricion global,nutricion normal (n),2006-07-01,46,38,15,10,61,48,109
30201,AIQUILE,desnutricion global,nutricion normal (n),2006-07-01,87,79,58,51,145,130,275
31303,ALALAY,desnutricion global,nutricion normal (n),2006-07-01,10,6,5,4,15,10,25
10404,ALCALA,desnutricion global,nutricion normal (n),2006-07-01,36,39,45,45,81,84,165
20202,ANCORAIMES,desnutricion global,nutricion normal (n),2006-07-01,68,73,84,89,152,162,314
41201,ANDAMARCA,desnutricion global,nutricion normal (n),2006-07-01,16,24,35,38,51,62,113
40603,ANTEQUERA,desnutricion global,nutricion normal (n),2006-07-01,30,24,6,5,36,29,65
30402,ANZALDO,desnutricion global,nutricion normal (n),2006-07-01,35,34,28,19,63,53,116
20701,APOLO,desnutricion global,nutricion normal (n),2006-07-01,89,95,69,58,158,153,311
51301,ARAMPAMPA,desnutricion global,nutricion normal (n),2006-07-01,38,41,39,52,77,93,170
30501,ARANI,desnutricion global,nutricion normal (n),2006-07-01,48,33,22,21,70,54,124
30403,ARBIETO,desnutricion global,nutricion normal (n),2006-07-01,26,12,1,4,27,16,43
30601,ARQUE,desnutricion global,nutricion normal (n),2006-07-01,64,53,42,37,106,90,196
50802,ATOCHA,desnutricion global,nutricion normal (n),2006-07-01,79,72,68,61,147,133,280
20503,AUCAPATA,desnutricion global,nutricion normal (n),2006-07-01,25,22,15,11,40,33,73
20502,AYATA,desnutricion global,nutricion normal (n),2006-07-01,59,49,32,26,91,75,166
21303,AYO AYO,desnutricion global,nutricion normal (n),2006-07-01,17,29,7,9,24,38,62
30301,AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,nutricion normal (n),2006-07-01,135,113,99,50,234,163,397
10201,AZURDUY,desnutricion global,nutricion normal (n),2006-07-01,210,145,206,151,416,296,712
21203,BATALLAS,desnutricion global,nutricion normal (n),2006-07-01,106,108,58,51,164,159,323
80802,BAURES,desnutricion global,nutricion normal (n),2006-07-01,57,61,63,72,120,133,253
41202,BELEN DE ANDAMARCA,desnutricion global,nutricion normal (n),2006-07-01,0,21,0,0,0,21,21
50104,BELEN DE URMIRI,desnutricion global,nutricion normal (n),2006-07-01,9,5,5,4,14,9,23
90104,BELLA FLOR,desnutricion global,nutricion normal (n),2006-07-01,28,42,35,46,63,88,151
60202,BERMEJO,desnutricion global,nutricion normal (n),2006-07-01,63,56,52,56,115,112,227
50301,BETANZOS,desnutricion global,nutricion normal (n),2006-07-01,189,196,243,211,432,407,839
31501,BOLIVAR,desnutricion global,nutricion normal (n),2006-07-01,52,44,45,45,97,89,186
90103,BOLPEBRA,desnutricion global,nutricion normal (n),2006-07-01,17,14,17,16,34,30,64
70707,BOYUIBE,desnutricion global,nutricion normal (n),2006-07-01,23,19,16,17,39,36,75
70401,BUENA VISTA,desnutricion global,nutricion normal (n),2006-07-01,147,121,121,128,268,249,517
70703,CABEZAS,desnutricion global,nutricion normal (n),2006-07-01,80,98,77,53,157,151,308
20905,CAIROMA,desnutricion global,nutricion normal (n),2006-07-01,106,81,64,56,170,137,307
51102,"CAIZA ""D""",desnutricion global,nutricion normal (n),2006-07-01,58,53,63,71,121,124,245
21003,CAJUATA,desnutricion global,nutricion normal (n),2006-07-01,84,75,44,51,128,126,254
20303,CALACOTO,desnutricion global,nutricion normal (n),2006-07-01,54,40,37,25,91,65,156
21304,CALAMARCA,desnutricion global,nutricion normal (n),2006-07-01,93,130,75,59,168,189,357
10701,CAMARGO,desnutricion global,nutricion normal (n),2006-07-01,164,164,130,103,294,267,561
10901,CAMATAQUI (C. VILLA ABECIA),desnutricion global,nutricion normal (n),2006-07-01,27,16,18,12,45,28,73
70706,CAMIRI,desnutricion global,nutricion normal (n),2006-07-01,229,226,197,192,426,418,844
30701,CAPINOTA,desnutricion global,nutricion normal (n),2006-07-01,49,51,32,31,81,82,163
20302,CAQUIAVIRI,desnutricion global,nutricion normal (n),2006-07-01,32,36,9,9,41,45,86
40102,CARACOLLO,desnutricion global,nutricion normal (n),2006-07-01,69,64,20,20,89,84,173
22001,CARANAVI,desnutricion global,nutricion normal (n),2006-07-01,424,363,215,216,639,579,1218
41503,CARANGAS,desnutricion global,nutricion normal (n),2006-07-01,4,3,0,0,4,3,7
60302,CARAPARI,desnutricion global,nutricion normal (n),2006-07-01,69,74,77,84,146,158,304
50702,CARIPUYO,desnutricion global,nutricion normal (n),2006-07-01,96,69,97,103,193,172,365
71403,CARMEN RIVERO TORREZ,desnutricion global,nutricion normal (n),2006-07-01,37,20,20,38,57,58,115
21902,CATACORA,desnutricion global,nutricion normal (n),2006-07-01,7,8,10,9,17,17,34
21803,CHACARILLA,desnutricion global,nutricion normal (n),2006-07-01,7,10,7,12,14,22,36
40201,CHALLAPATA,desnutricion global,nutricion normal (n),2006-07-01,108,93,95,81,203,174,377
50302,CHAQUI,desnutricion global,nutricion normal (n),2006-07-01,46,59,40,40,86,99,185
70702,CHARAGUA,desnutricion global,nutricion normal (n),2006-07-01,250,182,179,156,429,338,767
20305,CHARAÑA,desnutricion global,nutricion normal (n),2006-07-01,14,17,19,17,33,34,67
50202,CHAYANTA,desnutricion global,nutricion normal (n),2006-07-01,95,77,80,85,175,162,337
31204,CHIMORE,desnutricion global,nutricion normal (n),2006-07-01,26,30,54,38,80,68,148
40903,CHIPAYA,desnutricion global,nutricion normal (n),2006-07-01,7,9,9,3,16,12,28
40302,CHOQUE COTA,desnutricion global,nutricion normal (n),2006-07-01,9,4,9,7,18,11,29
21101,CHULUMANI (V. DE LA LIBERTAD),desnutricion global,nutricion normal (n),2006-07-01,52,53,17,24,69,77,146
20501,CHUMA,desnutricion global,nutricion normal (n),2006-07-01,64,61,32,48,96,109,205
30801,CLIZA,desnutricion global,nutricion normal (n),2006-07-01,92,83,27,29,119,112,231
90101,COBIJA,desnutricion global,nutricion normal (n),2006-07-01,248,226,149,152,397,378,775
30101,COCHABAMBA,desnutricion global,nutricion normal (n),2006-07-01,1465,1285,737,631,2202,1916,4118
40902,COIPASA,desnutricion global,nutricion normal (n),2006-07-01,2,4,4,1,6,5,11
30905,COLCAPIRHUA,desnutricion global,nutricion normal (n),2006-07-01,233,211,100,93,333,304,637
50901,"COLCHA ""K""",desnutricion global,nutricion normal (n),2006-07-01,78,72,47,46,125,118,243
21307,COLLANA,desnutricion global,nutricion normal (n),2006-07-01,12,4,4,1,16,5,21
31002,COLOMI,desnutricion global,nutricion normal (n),2006-07-01,123,145,68,65,191,210,401
70603,COLPA BELGICA,desnutricion global,nutricion normal (n),2006-07-01,53,41,15,19,68,60,128
50401,COLQUECHACA,desnutricion global,nutricion normal (n),2006-07-01,113,98,33,29,146,127,273
21306,COLQUENCHA,desnutricion global,nutricion normal (n),2006-07-01,40,40,27,27,67,67,134
21004,COLQUIRI,desnutricion global,nutricion normal (n),2006-07-01,106,101,72,101,178,202,380
20304,COMANCHE,desnutricion global,nutricion normal (n),2006-07-01,20,14,8,5,28,19,47
71301,COMARAPA,desnutricion global,nutricion normal (n),2006-07-01,77,72,52,56,129,128,257
20605,COMBAYA,desnutricion global,nutricion normal (n),2006-07-01,12,16,20,18,32,34,66
71101,CONCEPCION,desnutricion global,nutricion normal (n),2006-07-01,49,38,14,13,63,51,114
21701,COPACABANA,desnutricion global,nutricion normal (n),2006-07-01,76,80,85,64,161,144,305
21402,CORIPATA,desnutricion global,nutricion normal (n),2006-07-01,90,87,69,53,159,140,299
20301,CORO CORO,desnutricion global,nutricion normal (n),2006-07-01,41,46,42,31,83,77,160
21401,COROICO,desnutricion global,nutricion normal (n),2006-07-01,68,63,62,44,130,107,237
40301,CORQUE,desnutricion global,nutricion normal (n),2006-07-01,24,27,17,18,41,45,86
50601,COTAGAITA,desnutricion global,nutricion normal (n),2006-07-01,149,163,95,81,244,244,488
70102,COTOCA,desnutricion global,nutricion normal (n),2006-07-01,274,239,96,89,370,328,698
71106,CUATRO CAÑADAS,desnutricion global,nutricion normal (n),2006-07-01,37,29,54,28,91,57,148
31405,CUCHUMUELA (V. G. VILLARROEL),desnutricion global,nutricion normal (n),2006-07-01,9,2,9,9,18,11,29
70704,CUEVO,desnutricion global,nutricion normal (n),2006-07-01,30,57,39,47,69,104,173
10902,CULPINA,desnutricion global,nutricion normal (n),2006-07-01,148,184,198,173,346,357,703
40401,CURAHUARA DE CARANGAS,desnutricion global,nutricion normal (n),2006-07-01,16,18,15,15,31,33,64
21602,CURVA,desnutricion global,nutricion normal (n),2006-07-01,10,13,12,11,22,24,46
20804,DESAGUADERO,desnutricion global,nutricion normal (n),2006-07-01,22,14,6,4,28,18,46
20105,EL ALTO,desnutricion global,nutricion normal (n),2006-07-01,3076,2829,1309,1137,4385,3966,8351
40103,EL CHORO,desnutricion global,nutricion normal (n),2006-07-01,11,12,12,5,23,17,40
