codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-4-anos_masculino,1-a-4-anos-1_femenino,5-a-9-anos_masculino,5-a-9-anos-1_femenino,10-a-20-anos_masculino,10-a-20-anos-1_femenino,21-a-59-anos_masculino,21-a-59-anos-1_femenino,60-y-mas_masculino,60-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
71301,COMARAPA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,1,0,0,0,0,0,2,0,1,0,4,4
21402,CORIPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
21401,COROICO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,1,0,1,0,6,4,8,2,1,2,17,8,25
70102,COTOCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
71106,CUATRO CAÑADAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
31405,CUCHUMUELA (V. G. VILLARROEL),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,1,1,1,0,0,1,2,3
20804,DESAGUADERO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
20105,EL ALTO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,2,0,6,4,7,10,17,17,38,38,3,4,73,73,146
70105,EL TORNO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
31206,ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
41101,EUCALIPTUS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
71004,FERNANDEZ ALONSO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
20802,GUAQUI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
40701,HUANUNI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,3,1,9,10,2,0,14,11,25
20404,HUMANATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
10304,ICLA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,4,2,1,1,5,3,8
21102,IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
20806,JESUS DE MACHACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,1,0,0,0,1,1,0,0,2,1,3
21105,LA ASUNTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
70104,LA GUARDIA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,1,0,0,0,0,0,0,0,1,2,0,0,2,2,4
20101,LA PAZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,1,0,0,0,18,27,27,110,0,0,46,137,183
21202,LAJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,1,0,0,1,0,2,2,0,1,0,4,3,7
20901,LURIBAY,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
70903,MAIRANA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
20103,MECAPACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,1,0,1,3,4,2,8,7,3,1,17,13,30
71003,MINEROS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
31301,MIZQUE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,1,0,0,0,0,0,2,2,1,2,4,4,8
10303,MOJOCOYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
71001,MONTERO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,4,0,10,9,0,2,14,11,25
40101,ORURO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,1,0,0,1,2,2,7,0,1,0,11,3,14
20102,PALCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,1,0,2,0,1,0,4,4
21305,PATACAMAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,2,3,1,0,3,3,6
50403,POCOATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
31203,POCONA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,1,4,0,0,1,4,5
70601,PORTACHUELO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,1,0,3,1,3,0,0,1,7,8
50101,POTOSI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,2,5,5,1,1,0,8,6,14
21201,PUCARANI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,2,1,2,0,4,1,5
21204,PUERTO PEREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,2,0,0,1,1,0,1,1,4,2,6
71401,PUERTO SUAREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,1,4,1,0,0,4,2,6
31205,PUERTO VILLARROEL,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,1,0,1,2,0,0,2,2,4
31401,PUNATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,1,0,2,2,0,1,3,3,6
31001,SACABA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,1,4,1,0,2,4,6
50701,SACACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
71302,SAIPINA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,1,2,0,0,0,2,1,3
20805,SAN ANDRES DE MACHACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,2,0,0,0,0,0,1,1,1,1,4,2,6
31403,SAN BENITO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,1,1,5,0,3,1,1,1,10,3,13
80302,SAN BORJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
80501,SAN IGNACIO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,1,1,1,0,0,1,2,3
70301,SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,3,1,0,0,1,1,4,5
10702,SAN LUCAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
71201,SAN MATIAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,3,1,0,0,3,1,4
71005,SAN PEDRO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,1,2,0,0,2,1,0,0,3,3,6
80401,SANTA ANA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,30,14,88,37,7,4,125,55,180
70602,SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2
30902,SIPE SIPE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
20601,SORATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,2,0,13,0,0,0,15,15
10101,SUCRE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,8,0,5,0,0,0,13,13
20603,TACACOMA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
10601,TARABUCO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,1,2,1,1,2,3,5
60101,TARIJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,9,10,31,18,1,1,41,29,70
10202,TARVITA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,2,0,1,0,3,0,3
20803,TIAWANACU,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,1,0,1,0,1,1,0,1,3,2,5,1,11,5,16
30903,TIQUIPAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5
21703,TITO YUPANQUI (PARQUIPUJIO),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
41001,TOLEDO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
50801,TUPIZA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,2,2,0,3,0,0,2,5,7
51201,UYUNI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
30502,VACAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,1,0,0,0,0,1,0,2,2,5,1,2,4,10,14
70801,VALLEGRANDE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
31302,VILA VILA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
31402,VILLA RIVERO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,1,0,1,0,0,0,0,1,1,4,0,2,3,7,10
31003,VILLA TUNARI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,1,0,1,3,4,3,0,1,6,7,13
11001,VILLA VACA GUZMAN (MUYUPAMPA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
70201,WARNES,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,0,0,0,0,0,1,1,3,0,1,1,5,6
21103,YANACACHI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-01-01,0,0,1,0,0,0,0,0,9,2,1,0,11,2,13
20201,ACHACACHI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,1,0,2,0,3,0,3
30201,AIQUILE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,0,2,0,1,0,3,3
20202,ANCORAIMES,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,1,1,0,1,1,2,3
30501,ARANI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
30301,AYOPAYA (V. DE INDEPENDENCIA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,1,1,0,1,0,0,1,2,3
60202,BERMEJO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,1,0,3,1,0,0,4,1,5
21304,CALAMARCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,2,0,1,0,8,1,5,2,1,1,17,4,21
70706,CAMIRI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
60302,CARAPARI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
40201,CHALLAPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,1,1,5,3,0,0,6,4,10
31204,CHIMORE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3
21101,CHULUMANI (V. DE LA LIBERTAD),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,4,1,8,5,5,9,9,5,38,20,10,5,74,45,119
30801,CLIZA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
90101,COBIJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
30101,COCHABAMBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,1,2,2,2,1,26,23,88,43,15,4,133,74,207
30905,COLCAPIRHUA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,1,1,4,1,4,4,8,3,19,15,1,4,37,28,65
31002,COLOMI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,1,0,1,0,0,0,4,2,0,0,6,2,8
50401,COLQUECHACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
71301,COMARAPA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,3,1,1,0,0,1,4,5
21402,CORIPATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,3,4,4,0,2,5,4,3,0,0,13,12,25
20301,CORO CORO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
21401,COROICO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,7,1,4,2,1,1,12,4,16
71106,CUATRO CAÑADAS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
20804,DESAGUADERO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20105,EL ALTO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,1,4,0,3,8,19,18,3,3,29,30,59
70105,EL TORNO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
60601,ENTRE RIOS TRJ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
31206,ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,2,4,0,0,2,4,6
41101,EUCALIPTUS,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
71002,GENERAL SAAVEDRA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
21601,GRAL. J.J. PEREZ (CHARAZANI),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,1,0,0,1,2,0,4,4,1,0,8,5,13
20602,GUANAY,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
20802,GUAQUI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,3,1,0,0,0,3,3,0,0,4,6,10
40701,HUANUNI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,5,2,19,4,1,1,25,7,32
20404,HUMANATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
21102,IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,1,7,3,1,1,8,5,13
20806,JESUS DE MACHACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,2,0,1,0,4,0,0,0,0,0,7,0,7
21105,LA ASUNTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,4,1,3,8,1,1,1,1,12,7,1,2,22,20,42
70104,LA GUARDIA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,1,3,1,0,0,3,2,5
20101,LA PAZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,1,0,0,1,1,0,4,8,6,0,0,9,12,21
21202,LAJA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,1,1,0,1,0,2,2,0,1,4,4,8
50203,LLALLAGUA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
70903,MAIRANA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,2,0,0,0,1,0,3,3
20103,MECAPACA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,3,0,1,0,3,4,7,5,3,1,17,10,27
31301,MIZQUE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
10303,MOJOCOYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
71001,MONTERO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,5,1,8,3,0,0,13,4,17
30302,MOROCHATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
40101,ORURO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,2,2,5,2,0,0,7,4,11
20102,PALCA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,2,0,2,1,2,2,8,5,4,0,18,8,26
21305,PATACAMAYA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,2,1,2,1,0,1,4,3,7
31203,POCONA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
70601,PORTACHUELO,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,2,4,2,7,1,0,5,11,16
70804,POSTRER VALLE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
50101,POTOSI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,3,3,13,0,0,3,16,19
21201,PUCARANI,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,1,6,3,5,1,11,5,16
20401,PUERTO ACOSTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,1,0,1,2,0,2,2,4
21204,PUERTO PEREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
71401,PUERTO SUAREZ,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,1,0,2,0,0,2,4,1,0,0,7,3,10
31205,PUERTO VILLARROEL,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,1,2,0,1,1,1,0,0,2,4,6
51101,PUNA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,2,5,6,2,0,7,8,15
31401,PUNATA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,2,7,0,0,2,7,9
21002,QUIME,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
80201,RIBERALTA,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
70503,ROBORE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
80304,RURRENABAQUE,"violencia, hechos de transito y accidentes","otras violencias (accidentes, agresiones, leer in",2011-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
