codigo_municipio,municipio,grupo,variable,mes,total
10103,POROMA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-05-01,11.0
70804,POSTRER VALLE,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-05-01,5.0
70805,PUCARA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-05-01,2.0
70904,QUIRUSILLAS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-05-01,414.0
70901,SAMAIPATA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-05-01,1.0
10402,TOMINA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-05-01,171.0
70802,TRIGAL,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-05-01,1.0
10404,ALCALA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-07-01,2.0
10405,EL VILLAR,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-08-01,1.0
10401,PADILLA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-08-01,3.0
70805,PUCARA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-08-01,2.0
10402,TOMINA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-08-01,329.0
70801,VALLEGRANDE,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-08-01,2.0
60502,EL PUENTE(TJA),eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-09-01,1.0
10903,LAS CARRERAS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-09-01,321.0
10702,SAN LUCAS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-09-01,223.0
31601,TIRAQUE (CBBA),eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-09-01,1.0
50301,BETANZOS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-10-01,577.0
10701,CAMARGO,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-10-01,56.0
50204,CHUQUIHUTA AYLLU JUCUMANI,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-10-01,3.0
60502,EL PUENTE(TJA),eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-10-01,1.0
10401,PADILLA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-10-01,78.0
10702,SAN LUCAS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-10-01,1127.0
10402,TOMINA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-10-01,105.0
10404,ALCALA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-11-01,171.0
50301,BETANZOS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-11-01,253.0
50601,COTAGAITA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-11-01,727.0
10902,CULPINA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-11-01,42.0
10703,INCAHUASI,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-11-01,614.0
70701,LAGUNILLAS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-11-01,33.0
50404,OCURI,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-11-01,46.0
10103,POROMA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-11-01,12.0
50402,RAVELO,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-11-01,217.0
10702,SAN LUCAS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-11-01,1264.0
10202,TARVITA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-11-01,121.0
10704,VILLA CHARCAS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-11-01,1.0
11001,VILLA VACA GUZMAN (MUYUPAMPA),eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-11-01,31.0
51501,VILLAZON,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-11-01,793.0
10301,ZUDAÑEZ,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-11-01,41.0
50301,BETANZOS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-12-01,124.0
10901,CAMATAQUI (C. VILLA ABECIA),eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-12-01,121.0
50702,CARIPUYO,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-12-01,241.0
50204,CHUQUIHUTA AYLLU JUCUMANI,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-12-01,1.0
50601,COTAGAITA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-12-01,61.0
10902,CULPINA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-12-01,41.0
20802,GUAQUI,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-12-01,231.0
10903,LAS CARRERAS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-12-01,40.0
10401,PADILLA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-12-01,1.0
10103,POROMA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-12-01,121.0
10702,SAN LUCAS,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-12-01,46.0
10101,SUCRE,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-12-01,16.0
50102,TINGUIPAYA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-12-01,32.0
51501,VILLAZON,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-12-01,394.0
10102,YOTALA,eventos - notificacion inmediata parte i,helada/granizo/nevada,2020-12-01,558.0
