codigo_municipio,municipio,grupo,variable,mes,dentro de establecimientos hombres,dentro de establecimientos mujeres,fuera de establecimientos hombres,fuera de establecimientos mujeres,hombres total,mujeres total,total
80501,SAN IGNACIO,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,2,0,0,0,2,0,2
70301,SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,1,2,3,3,4,5,9
71102,SAN JAVIER(STC),mortalidad,otras muertes en mayores de 5 anos,2011-02-01,1,0,0,0,1,0,1
70501,SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,0,1,0,1
71104,SAN JULIAN,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,0,1,0,1
10702,SAN LUCAS,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,0,1,0,1,1
70302,SAN MIGUEL DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,2,1,2,1,3
71005,SAN PEDRO,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,0,2,0,2,2
50501,SAN PEDRO DE BUENA VISTA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,0,1,0,1
21801,SAN PEDRO DE CURAHUARA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,0,1,0,1
21702,SAN PEDRO DE TIQUINA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,2,1,2,3
80401,SANTA ANA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,129,106,6,7,135,113,248
20308,SANTIAGO DE CALLAPA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,0,1,0,1,1
21901,SANTIAGO DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,2,0,2,0,2
21301,SICA SICA (VILLA AROMA),mortalidad,otras muertes en mayores de 5 anos,2011-02-01,1,0,0,0,1,0,1
20601,SORATA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,2,0,2,0,2
10101,SUCRE,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,18,19,9,2,27,21,48
31101,TAPACARI,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,3,1,3,4
10601,TARABUCO,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,1,0,1,3,2,3,5
30401,TARATA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,3,1,3,1,4
60101,TARIJA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,23,24,7,2,30,26,56
10202,TARVITA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,0,1,0,1
20608,TEOPONTE,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,1,1,1,2
31601,TIRAQUE (CBBA),mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,2,0,2,0,2
21703,TITO YUPANQUI (PARQUIPUJIO),mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,0,1,0,1
30802,TOCO,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,0,1,0,1,1
41001,TOLEDO,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,1,0,0,0,1,0,1
51202,TOMAVE,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,0,1,0,1,1
10402,TOMINA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,2,1,2,3
80101,TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,19,10,4,6,23,16,39
50801,TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,1,1,3,2,4,3,7
51201,UYUNI,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,0,1,0,1,1
30502,VACAS,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,0,1,0,1
70801,VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,1,2,0,0,1,2,3
31302,VILA VILA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,0,1,0,1
60303,VILLA MONTES,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,2,1,2,1,4,2,6
10801,VILLA SERRANO,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,2,1,2,3
31003,VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,4,2,1,1,5,3,8
11001,VILLA VACA GUZMAN (MUYUPAMPA),mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,0,1,0,1
51501,VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,1,1,2,3,3,4,7
50602,VITICHI,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,0,1,0,1,1
70201,WARNES,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,1,0,0,1,1,1,2
60301,YACUIBA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,1,1,1,2
10602,YAMPARAEZ,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,0,1,0,1,1
21103,YANACACHI,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,1,0,2,0,3,0,3
70403,YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,1,0,3,1,4,1,5
50103,YOCALLA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,1,0,1,0,1
10102,YOTALA,mortalidad,otras muertes en mayores de 5 anos,2011-02-01,0,0,2,1,2,1,3
20201,ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,7,6,8,6,14
10404,ALCALA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
22002,ALTO BENI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
20202,ANCORAIMES,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
51301,ARAMPAMPA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,2,0,2,2
20502,AYATA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
21303,AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,3,1,3,4
10201,AZURDUY,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
21203,BATALLAS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,2,0,2,2
60202,BERMEJO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,1,0,1,1,2,3
50301,BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,1,1,1,2
70707,BOYUIBE,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,1,2,0,2,1,3
20905,CAIROMA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
21003,CAJUATA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
21304,CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,5,1,5,6
10701,CAMARGO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,0,0,1,0,1
70706,CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,4,1,7,0,11,1,12
40102,CARACOLLO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,0,3,1,3,4
22001,CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,3,0,2,0,5,0,5
50702,CARIPUYO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,1,1,1,2
40201,CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,2,1,3,1,5,6
50302,CHAQUI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,2,1,2,3
70702,CHARAGUA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
20305,CHARAÑA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
31204,CHIMORE,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
20501,CHUMA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
90101,COBIJA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,4,0,0,1,4,5
30101,COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,29,22,8,2,37,24,61
21307,COLLANA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,3,2,3,2,5
31002,COLOMI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,1,3,4,4,5,9
70603,COLPA BELGICA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
50401,COLQUECHACA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,2,2,2,2,4
21306,COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,2,1,2,3
20304,COMANCHE,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
71301,COMARAPA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
71101,CONCEPCION,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,3,2,3,2,5
21701,COPACABANA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,2,0,2,2
21402,CORIPATA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,1,1,1,2
20301,CORO CORO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,2,0,2,2
21401,COROICO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,1,1,2,1,3
50601,COTAGAITA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,2,1,2,3
71106,CUATRO CAÑADAS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,0,0,1,0,1
70704,CUEVO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,0,1,1,1,2
20105,EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,11,7,25,46,36,53,89
70105,EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,4,1,2,3,6,4,10
10405,EL VILLAR,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
60601,ENTRE RIOS TRJ,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
20405,ESCOMA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,1,0,0,1,1,2
41101,EUCALIPTUS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,0,2,1,2,3
71004,FERNANDEZ ALONSO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
21601,GRAL. J.J. PEREZ (CHARAZANI),mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,3,0,3,0,3
20602,GUANAY,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,2,0,2,2
20802,GUAQUI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,1,1,2,1,3
80202,GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,1,2,1,2,2,4
40701,HUANUNI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,2,2,2,2,4
21005,ICHOCA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
21001,INQUISIVI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
21105,LA ASUNTA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,2,1,0,1,2,3
70104,LA GUARDIA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,3,0,3,0,3
20101,LA PAZ,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,95,91,62,68,157,159,316
70701,LAGUNILLAS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,2,0,2,0,2
10903,LAS CARRERAS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,1,1,1,2
21006,LICOMA PAMPA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
50203,LLALLAGUA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,8,3,8,3,11
20901,LURIBAY,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
70903,MAIRANA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,2,0,2,0,2
71003,MINEROS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,1,0,0,0,1,1
31301,MIZQUE,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,3,0,3,3
20402,MOCOMOCO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,2,0,2,2
10501,MONTEAGUDO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,0,0,1,0,1
71001,MONTERO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,14,0,15,0,15
70202,OKINAWA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
40101,ORURO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,27,11,2,1,29,12,41
10401,PADILLA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,1,2,0,2,1,3
21104,PALOS BLANCOS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,2,0,3,0,5,0,5
21802,PAPEL PAMPA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
21305,PATACAMAYA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,2,1,2,1,3
20702,PELECHUCO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,0,0,1,0,1
50403,POCOATA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
50101,POTOSI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,14,12,1,0,15,12,27
10302,PRESTO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
70805,PUCARA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,1,1,1,2
21201,PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,2,1,2,3
20403,PUERTO CARABUCO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,2,1,2,3
90301,PUERTO GONZALO MORENO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
21204,PUERTO PEREZ,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
71401,PUERTO SUAREZ,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,2,0,2,0,4,0,4
31205,PUERTO VILLARROEL,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,2,2,0,3,2,5,7
31401,PUNATA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,2,2,6,3,8,11
30901,QUILLACOLLO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,3,6,3,6,9
21002,QUIME,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,3,2,4,2,6
50402,RAVELO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,3,3,3,3,6
80201,RIBERALTA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,4,10,0,0,4,10,14
70503,ROBORE,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,1,1,2,1,3
31001,SACABA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,2,0,8,11,10,11,21
50701,SACACA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,4,0,4,4
71302,SAIPINA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,3,1,3,1,4
70901,SAMAIPATA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,2,1,2,2,4,3,7
20805,SAN ANDRES DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,2,0,2,2
80302,SAN BORJA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,1,0,2,0,2
70402,SAN CARLOS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,1,2,1,2,2,4
70301,SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,2,1,1,2,3,3,6
70501,SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,3,1,3,1,4
10702,SAN LUCAS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,1,1,1,2
71201,SAN MATIAS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
70302,SAN MIGUEL DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
71005,SAN PEDRO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,1,1,1,2
21801,SAN PEDRO DE CURAHUARA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
21702,SAN PEDRO DE TIQUINA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,6,1,6,7
80401,SANTA ANA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,3,0,0,0,3,3
70101,SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,99,80,4,2,103,82,185
21901,SANTIAGO DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,2,0,2,2
31602,SHINAOTA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
21301,SICA SICA (VILLA AROMA),mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
10101,SUCRE,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,15,21,7,1,22,22,44
31101,TAPACARI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,2,0,2,0,2
10601,TARABUCO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,1,4,3,5,4,9
30401,TARATA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
60101,TARIJA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,16,24,6,4,22,28,50
20608,TEOPONTE,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
20606,TIPUANI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,1,0,0,0,1,1
21703,TITO YUPANQUI (PARQUIPUJIO),mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
10402,TOMINA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,1,1,1,2
50502,TORO TORO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
70802,TRIGAL,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
80101,TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,14,6,7,5,21,11,32
50801,TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,2,1,2,1,3
50201,UNCIA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,1,8,2,8,3,11
71502,URUBICHA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,2,0,3,0,3
51201,UYUNI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,3,3,3,3,6
30502,VACAS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
70801,VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,1,1,2,1,3
20801,VIACHA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,2,1,2,3
31302,VILA VILA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
10704,VILLA CHARCAS,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,2,1,2,1,3
60303,VILLA MONTES,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,2,7,3,7,5,12
10801,VILLA SERRANO,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,0,0,0,1,0,1
31003,VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,2,4,3,1,5,5,10
11001,VILLA VACA GUZMAN (MUYUPAMPA),mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,2,1,2,1,3
51501,VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,2,3,3,5,5,8,13
70201,WARNES,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,1,1,1,2
60301,YACUIBA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,1,1,0,0,1,1,2
10602,YAMPARAEZ,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,0,1,0,1,1
21103,YANACACHI,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
50103,YOCALLA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,1,1,1,2
10102,YOTALA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,1,0,1,0,1
60402,YUNCHARA,mortalidad,otras muertes en mayores de 5 anos,2011-03-01,0,0,2,1,2,1,3
20201,ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,3,1,3,4
31303,ALALAY,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,0,2,0,2
10404,ALCALA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
22002,ALTO BENI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
20202,ANCORAIMES,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,3,2,3,2,5
20701,APOLO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,0,0,0,1,0,1
20502,AYATA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
21303,AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,4,2,4,6
60202,BERMEJO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,0,0,0,1,0,1
50301,BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,2,0,2,2
70703,CABEZAS,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
20905,CAIROMA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
51102,"CAIZA ""D""",mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
20303,CALACOTO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
21304,CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,3,1,3,4
10701,CAMARGO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,2,0,1,0,3,0,3
70706,CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,5,1,0,1,5,6
30701,CAPINOTA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,0,0,3,1,3,4
20302,CAQUIAVIRI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,2,1,2,3
40102,CARACOLLO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,3,0,3,0,3
22001,CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,1,5,3,6,4,10
21902,CATACORA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
40201,CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,3,6,3,6,9
50302,CHAQUI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,3,0,3,0,3
70702,CHARAGUA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,1,0,0,1,1,2
31204,CHIMORE,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,3,1,3,1,4
21101,CHULUMANI (V. DE LA LIBERTAD),mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,2,3,1,3,3,6
20501,CHUMA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,1,1,1,2
30801,CLIZA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
90101,COBIJA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,4,0,1,0,5,0,5
30101,COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,13,16,5,9,18,25,43
21307,COLLANA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
31002,COLOMI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,3,2,3,2,5
70603,COLPA BELGICA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
50401,COLQUECHACA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,2,0,2,2
21306,COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,1,2,1,3
21004,COLQUIRI,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
20304,COMANCHE,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,0,2,0,2
71301,COMARAPA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,1,2,0,2,1,3
71101,CONCEPCION,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,0,1,2,2,2,4
21701,COPACABANA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,4,1,4,5
21402,CORIPATA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,0,2,0,2
20301,CORO CORO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,3,1,3,4
21401,COROICO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,1,0,2,0,3,3
40301,CORQUE,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
50601,COTAGAITA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
70102,COTOCA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,2,1,1,0,3,1,4
71106,CUATRO CAÑADAS,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,4,0,4,0,4
70704,CUEVO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,1,0,1,1
20105,EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,7,5,39,40,46,45,91
70105,EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,3,1,3,1,4
60601,ENTRE RIOS TRJ,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,1,1,1,2
41101,EUCALIPTUS,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,0,2,0,2,2
71004,FERNANDEZ ALONSO,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,0,1,0,1
71002,GENERAL SAAVEDRA,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,2,1,2,1,3
20602,GUANAY,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,0,0,1,1,1,1,2
80202,GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2011-04-01,1,0,4,0,5,0,5
