codigo_municipio,municipio,grupo,variable,mes,hombres menores a 2 años,mujeres menores a 2 años,hombres de 2 a 4 años,mujeres de 2 a 4 años,hombres total,mujeres total,total
70603,COLPA BELGICA,desnutricion global,desnutricion leve (l),2005-07-01,7,4,5,11,12,15,27
50401,COLQUECHACA,desnutricion global,desnutricion leve (l),2005-07-01,79,80,96,91,175,171,346
21306,COLQUENCHA,desnutricion global,desnutricion leve (l),2005-07-01,13,13,15,21,28,34,62
21004,COLQUIRI,desnutricion global,desnutricion leve (l),2005-07-01,48,28,43,36,91,64,155
20304,COMANCHE,desnutricion global,desnutricion leve (l),2005-07-01,9,12,10,10,19,22,41
71301,COMARAPA,desnutricion global,desnutricion leve (l),2005-07-01,32,38,31,32,63,70,133
20605,COMBAYA,desnutricion global,desnutricion leve (l),2005-07-01,7,1,3,1,10,2,12
71101,CONCEPCION,desnutricion global,desnutricion leve (l),2005-07-01,11,6,3,7,14,13,27
21701,COPACABANA,desnutricion global,desnutricion leve (l),2005-07-01,26,11,11,6,37,17,54
21402,CORIPATA,desnutricion global,desnutricion leve (l),2005-07-01,27,32,11,17,38,49,87
20301,CORO CORO,desnutricion global,desnutricion leve (l),2005-07-01,32,23,19,31,51,54,105
21401,COROICO,desnutricion global,desnutricion leve (l),2005-07-01,21,20,18,30,39,50,89
40301,CORQUE,desnutricion global,desnutricion leve (l),2005-07-01,10,9,8,11,18,20,38
50601,COTAGAITA,desnutricion global,desnutricion leve (l),2005-07-01,68,58,105,110,173,168,341
70102,COTOCA,desnutricion global,desnutricion leve (l),2005-07-01,40,38,22,17,62,55,117
71106,CUATRO CAÑADAS,desnutricion global,desnutricion leve (l),2005-07-01,11,7,9,20,20,27,47
31405,CUCHUMUELA (V. G. VILLARROEL),desnutricion global,desnutricion leve (l),2005-07-01,1,6,4,1,5,7,12
70704,CUEVO,desnutricion global,desnutricion leve (l),2005-07-01,7,4,12,11,19,15,34
10902,CULPINA,desnutricion global,desnutricion leve (l),2005-07-01,88,89,106,102,194,191,385
40401,CURAHUARA DE CARANGAS,desnutricion global,desnutricion leve (l),2005-07-01,2,1,5,3,7,4,11
21602,CURVA,desnutricion global,desnutricion leve (l),2005-07-01,1,1,3,1,4,2,6
20804,DESAGUADERO,desnutricion global,desnutricion leve (l),2005-07-01,7,8,3,7,10,15,25
20105,EL ALTO,desnutricion global,desnutricion leve (l),2005-07-01,925,843,526,509,1451,1352,2803
40103,EL CHORO,desnutricion global,desnutricion leve (l),2005-07-01,1,1,2,0,3,1,4
60502,EL PUENTE(TJA),desnutricion global,desnutricion leve (l),2005-07-01,17,13,33,36,50,49,99
70105,EL TORNO,desnutricion global,desnutricion leve (l),2005-07-01,30,30,27,18,57,48,105
10405,EL VILLAR,desnutricion global,desnutricion leve (l),2005-07-01,10,12,29,35,39,47,86
60601,ENTRE RIOS,desnutricion global,desnutricion leve (l),2005-07-01,38,37,25,27,63,64,127
60601,ENTRE RIOS,desnutricion global,desnutricion leve (l),2005-07-01,19,24,23,31,42,55,97
41101,EUCALIPTUS,desnutricion global,desnutricion leve (l),2005-07-01,5,4,12,11,17,15,32
80402,EXALTACION,desnutricion global,desnutricion leve (l),2005-07-01,5,5,4,6,9,11,20
71004,FERNANDEZ ALONSO,desnutricion global,desnutricion leve (l),2005-07-01,23,14,11,19,34,33,67
90203,FILADELFIA,desnutricion global,desnutricion leve (l),2005-07-01,3,3,4,4,7,7,14
71002,GENERAL SAAVEDRA,desnutricion global,desnutricion leve (l),2005-07-01,29,27,72,58,101,85,186
21601,GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,desnutricion leve (l),2005-07-01,36,29,37,33,73,62,135
20602,GUANAY,desnutricion global,desnutricion leve (l),2005-07-01,15,7,11,12,26,19,45
20802,GUAQUI,desnutricion global,desnutricion leve (l),2005-07-01,6,5,3,1,9,6,15
80202,GUAYARAMERIN,desnutricion global,desnutricion leve (l),2005-07-01,50,43,42,58,92,101,193
70705,GUTIERREZ,desnutricion global,desnutricion leve (l),2005-07-01,39,36,90,80,129,116,245
10502,HUACARETA,desnutricion global,desnutricion leve (l),2005-07-01,21,29,28,37,49,66,115
11002,HUACAYA (VILLA DE HUACAYA),desnutricion global,desnutricion leve (l),2005-07-01,7,5,13,10,20,15,35
40501,HUACHACALLA,desnutricion global,desnutricion leve (l),2005-07-01,0,1,1,3,1,4,5
40701,HUANUNI,desnutricion global,desnutricion leve (l),2005-07-01,23,25,32,15,55,40,95
80803,HUARACAJE,desnutricion global,desnutricion leve (l),2005-07-01,7,2,4,0,11,2,13
41601,HUAYLLAMARCA,desnutricion global,desnutricion leve (l),2005-07-01,3,2,5,3,8,5,13
21005,ICHOCA,desnutricion global,desnutricion leve (l),2005-07-01,11,7,19,17,30,24,54
10304,ICLA,desnutricion global,desnutricion leve (l),2005-07-01,72,60,144,107,216,167,383
10703,INCAHUASI,desnutricion global,desnutricion leve (l),2005-07-01,125,106,142,204,267,310,577
90402,INGAVI (HUMAITA),desnutricion global,desnutricion leve (l),2005-07-01,1,2,2,1,3,3,6
21001,INQUISIVI,desnutricion global,desnutricion leve (l),2005-07-01,25,18,27,29,52,47,99
21102,IRUPANA (VILLA DE LANZA),desnutricion global,desnutricion leve (l),2005-07-01,38,42,41,55,79,97,176
21501,IXIAMAS,desnutricion global,desnutricion leve (l),2005-07-01,20,16,18,12,38,28,66
20806,JESUS DE MACHACA,desnutricion global,desnutricion leve (l),2005-07-01,23,22,10,17,33,39,72
21105,LA ASUNTA,desnutricion global,desnutricion leve (l),2005-07-01,42,50,18,19,60,69,129
70104,LA GUARDIA,desnutricion global,desnutricion leve (l),2005-07-01,39,25,22,35,61,60,121
20101,LA PAZ,desnutricion global,desnutricion leve (l),2005-07-01,631,557,368,393,999,950,1949
70701,LAGUNILLAS,desnutricion global,desnutricion leve (l),2005-07-01,11,13,23,27,34,40,74
21202,LAJA,desnutricion global,desnutricion leve (l),2005-07-01,25,19,11,12,36,31,67
10903,LAS CARRERAS,desnutricion global,desnutricion leve (l),2005-07-01,8,12,18,17,26,29,55
50203,LLALLAGUA,desnutricion global,desnutricion leve (l),2005-07-01,81,76,120,151,201,227,428
51401,LLICA,desnutricion global,desnutricion leve (l),2005-07-01,3,5,3,2,6,7,13
80601,LORETO,desnutricion global,desnutricion leve (l),2005-07-01,7,7,3,6,10,13,23
20901,LURIBAY,desnutricion global,desnutricion leve (l),2005-07-01,27,20,26,27,53,47,100
40702,MACHACAMARCA,desnutricion global,desnutricion leve (l),2005-07-01,7,4,2,6,9,10,19
11003,MACHARETI,desnutricion global,desnutricion leve (l),2005-07-01,13,14,22,27,35,41,76
80801,MAGDALENA,desnutricion global,desnutricion leve (l),2005-07-01,14,14,6,5,20,19,39
70903,MAIRANA,desnutricion global,desnutricion leve (l),2005-07-01,2,9,2,12,4,21,25
20904,MALLA,desnutricion global,desnutricion leve (l),2005-07-01,3,7,8,11,11,18,29
20607,MAPIRI,desnutricion global,desnutricion leve (l),2005-07-01,10,22,11,16,21,38,59
20103,MECAPACA,desnutricion global,desnutricion leve (l),2005-07-01,13,14,14,4,27,18,45
71003,MINEROS,desnutricion global,desnutricion leve (l),2005-07-01,34,37,21,28,55,65,120
31301,MIZQUE,desnutricion global,desnutricion leve (l),2005-07-01,47,43,18,24,65,67,132
20402,MOCOMOCO,desnutricion global,desnutricion leve (l),2005-07-01,45,36,53,67,98,103,201
51002,MOJINETE,desnutricion global,desnutricion leve (l),2005-07-01,1,6,4,3,5,9,14
10303,MOJOCOYA,desnutricion global,desnutricion leve (l),2005-07-01,24,18,47,35,71,53,124
10501,MONTEAGUDO,desnutricion global,desnutricion leve (l),2005-07-01,58,54,81,94,139,148,287
71001,MONTERO,desnutricion global,desnutricion leve (l),2005-07-01,194,127,93,111,287,238,525
70803,MORO MORO,desnutricion global,desnutricion leve (l),2005-07-01,3,3,11,10,14,13,27
30302,MOROCHATA,desnutricion global,desnutricion leve (l),2005-07-01,52,36,34,32,86,68,154
20307,NAZACARA DE PACAJES,desnutricion global,desnutricion leve (l),2005-07-01,0,0,0,2,0,2,2
90501,NUEVO MANOA (NUEVA ESPERANZA),desnutricion global,desnutricion leve (l),2005-07-01,2,0,0,0,2,0,2
50404,OCURI,desnutricion global,desnutricion leve (l),2005-07-01,50,67,67,85,117,152,269
70202,OKINAWA,desnutricion global,desnutricion leve (l),2005-07-01,7,14,5,5,12,19,31
30203,OMEREQUE,desnutricion global,desnutricion leve (l),2005-07-01,2,10,13,7,15,17,32
40101,ORURO,desnutricion global,desnutricion leve (l),2005-07-01,280,235,150,150,430,385,815
60201,PADCAYA,desnutricion global,desnutricion leve (l),2005-07-01,19,26,31,36,50,62,112
10401,PADILLA,desnutricion global,desnutricion leve (l),2005-07-01,35,31,80,77,115,108,223
20102,PALCA,desnutricion global,desnutricion leve (l),2005-07-01,7,12,19,23,26,35,61
21104,PALOS BLANCOS,desnutricion global,desnutricion leve (l),2005-07-01,41,38,27,48,68,86,154
40802,PAMPA AULLAGAS,desnutricion global,desnutricion leve (l),2005-07-01,8,4,9,7,17,11,28
70902,PAMPA GRANDE,desnutricion global,desnutricion leve (l),2005-07-01,10,6,8,7,18,13,31
21802,PAPEL PAMPA,desnutricion global,desnutricion leve (l),2005-07-01,2,7,2,4,4,11,15
30202,PASORAPA,desnutricion global,desnutricion leve (l),2005-07-01,6,6,5,8,11,14,25
21305,PATACAMAYA,desnutricion global,desnutricion leve (l),2005-07-01,72,62,34,38,106,100,206
40602,PAZÑA,desnutricion global,desnutricion leve (l),2005-07-01,9,8,6,9,15,17,32
20702,PELECHUCO,desnutricion global,desnutricion leve (l),2005-07-01,11,11,12,9,23,20,43
50403,POCOATA,desnutricion global,desnutricion leve (l),2005-07-01,70,90,93,88,163,178,341
31203,POCONA,desnutricion global,desnutricion leve (l),2005-07-01,23,21,31,33,54,54,108
31202,POJO (CBBA),desnutricion global,desnutricion leve (l),2005-07-01,36,26,38,53,74,79,153
40601,POOPO,desnutricion global,desnutricion leve (l),2005-07-01,2,6,1,2,3,8,11
51203,PORCO,desnutricion global,desnutricion leve (l),2005-07-01,8,9,3,1,11,10,21
10103,POROMA,desnutricion global,desnutricion leve (l),2005-07-01,55,66,91,88,146,154,300
70103,PORONGO,desnutricion global,desnutricion leve (l),2005-07-01,6,1,0,2,6,3,9
70601,PORTACHUELO,desnutricion global,desnutricion leve (l),2005-07-01,21,20,19,16,40,36,76
90102,PORVENIR,desnutricion global,desnutricion leve (l),2005-07-01,4,0,0,0,4,0,4
70804,POSTRER VALLE,desnutricion global,desnutricion leve (l),2005-07-01,3,1,6,10,9,11,20
50101,POTOSI,desnutricion global,desnutricion leve (l),2005-07-01,298,228,171,194,469,422,891
10302,PRESTO,desnutricion global,desnutricion leve (l),2005-07-01,40,36,61,71,101,107,208
70805,PUCARA,desnutricion global,desnutricion leve (l),2005-07-01,0,0,2,4,2,4,6
21201,PUCARANI,desnutricion global,desnutricion leve (l),2005-07-01,43,42,64,55,107,97,204
20401,PUERTO ACOSTA,desnutricion global,desnutricion leve (l),2005-07-01,41,61,42,49,83,110,193
20403,PUERTO CARABUCO,desnutricion global,desnutricion leve (l),2005-07-01,33,35,41,51,74,86,160
90301,PUERTO GONZALO MORENO,desnutricion global,desnutricion leve (l),2005-07-01,7,15,9,10,16,25,41
21204,PUERTO PEREZ,desnutricion global,desnutricion leve (l),2005-07-01,10,9,14,12,24,21,45
90201,PUERTO RICO,desnutricion global,desnutricion leve (l),2005-07-01,8,7,5,14,13,21,34
80703,PUERTO SILES,desnutricion global,desnutricion leve (l),2005-07-01,1,2,1,2,2,4,6
31205,PUERTO VILLARROEL,desnutricion global,desnutricion leve (l),2005-07-01,68,45,66,82,134,127,261
51101,PUNA,desnutricion global,desnutricion leve (l),2005-07-01,85,93,104,109,189,202,391
31401,PUNATA,desnutricion global,desnutricion leve (l),2005-07-01,38,28,23,25,61,53,114
20604,QUIABAYA,desnutricion global,desnutricion leve (l),2005-07-01,3,3,3,2,6,5,11
30901,QUILLACOLLO,desnutricion global,desnutricion leve (l),2005-07-01,51,43,24,29,75,72,147
21002,QUIME,desnutricion global,desnutricion leve (l),2005-07-01,21,14,25,30,46,44,90
70904,QUIRUSILLAS,desnutricion global,desnutricion leve (l),2005-07-01,0,0,2,1,2,1,3
50402,RAVELO,desnutricion global,desnutricion leve (l),2005-07-01,131,122,153,167,284,289,573
80301,REYES,desnutricion global,desnutricion leve (l),2005-07-01,22,15,20,23,42,38,80
80201,RIBERALTA,desnutricion global,desnutricion leve (l),2005-07-01,145,193,83,126,228,319,547
80304,RURRENABAQUE,desnutricion global,desnutricion leve (l),2005-07-01,3,12,5,4,8,16,24
40901,SABAYA,desnutricion global,desnutricion leve (l),2005-07-01,5,4,6,4,11,8,19
31001,SACABA,desnutricion global,desnutricion leve (l),2005-07-01,114,84,102,103,216,187,403
30404,SACABAMBA,desnutricion global,desnutricion leve (l),2005-07-01,11,8,8,7,19,15,34
50701,SACACA,desnutricion global,desnutricion leve (l),2005-07-01,86,95,166,172,252,267,519
71302,SAIPINA,desnutricion global,desnutricion leve (l),2005-07-01,10,10,9,12,19,22,41
40801,SALINAS DE GARCI MENDOZA,desnutricion global,desnutricion leve (l),2005-07-01,14,8,18,14,32,22,54
70901,SAMAIPATA,desnutricion global,desnutricion leve (l),2005-07-01,8,5,15,15,23,20,43
51601,SAN AGUSTIN,desnutricion global,desnutricion leve (l),2005-07-01,1,4,0,1,1,5,6
80602,SAN ANDRES,desnutricion global,desnutricion leve (l),2005-07-01,14,10,7,12,21,22,43
20805,SAN ANDRES DE MACHACA,desnutricion global,desnutricion leve (l),2005-07-01,6,5,4,6,10,11,21
51003,SAN ANTONIO DE ESMORUCO,desnutricion global,desnutricion leve (l),2005-07-01,3,4,7,6,10,10,20
71105,SAN ANTONIO DE LOMERIO,desnutricion global,desnutricion leve (l),2005-07-01,37,20,43,48,80,68,148
31403,SAN BENITO,desnutricion global,desnutricion leve (l),2005-07-01,11,7,6,12,17,19,36
80302,SAN BORJA,desnutricion global,desnutricion leve (l),2005-07-01,75,70,55,75,130,145,275
21502,SAN BUENA VENTURA,desnutricion global,desnutricion leve (l),2005-07-01,17,22,13,34,30,56,86
70402,SAN CARLOS,desnutricion global,desnutricion leve (l),2005-07-01,14,17,8,16,22,33,55
80501,SAN IGNACIO,desnutricion global,desnutricion leve (l),2005-07-01,48,55,62,40,110,95,205
70301,SAN IGNACIO DE VELASCO,desnutricion global,desnutricion leve (l),2005-07-01,102,115,90,120,192,235,427
80102,SAN JAVIER(BNI),desnutricion global,desnutricion leve (l),2005-07-01,14,9,8,7,22,16,38
71102,SAN JAVIER(STC),desnutricion global,desnutricion leve (l),2005-07-01,3,0,3,4,6,4,10
80701,SAN JOAQUIN,desnutricion global,desnutricion leve (l),2005-07-01,1,2,2,3,3,5,8
70404,SAN JUAN DE YAPACANI,desnutricion global,desnutricion leve (l),2005-07-01,15,10,8,18,23,28,51
71104,SAN JULIAN,desnutricion global,desnutricion leve (l),2005-07-01,38,20,64,41,102,61,163
90302,SAN LORENZO(PND),desnutricion global,desnutricion leve (l),2005-07-01,10,4,4,2,14,6,20
60501,SAN LORENZO(TJA),desnutricion global,desnutricion leve (l),2005-07-01,37,27,42,54,79,81,160
10702,SAN LUCAS,desnutricion global,desnutricion leve (l),2005-07-01,154,171,225,245,379,416,795
70302,SAN MIGUEL DE VELASCO,desnutricion global,desnutricion leve (l),2005-07-01,17,16,14,24,31,40,71
51001,SAN PABLO DE LIPEZ,desnutricion global,desnutricion leve (l),2005-07-01,1,1,7,6,8,7,15
71005,SAN PEDRO,desnutricion global,desnutricion leve (l),2005-07-01,10,24,17,14,27,38,65
50501,SAN PEDRO DE BUENA VISTA,desnutricion global,desnutricion leve (l),2005-07-01,70,72,99,88,169,160,329
21801,SAN PEDRO DE CURAHUARA,desnutricion global,desnutricion leve (l),2005-07-01,11,14,17,8,28,22,50
21702,SAN PEDRO DE TIQUINA,desnutricion global,desnutricion leve (l),2005-07-01,13,9,7,5,20,14,34
90202,SAN PEDRO(PND),desnutricion global,desnutricion leve (l),2005-07-01,4,3,2,0,6,3,9
70303,SAN RAFAEL,desnutricion global,desnutricion leve (l),2005-07-01,17,14,14,18,31,32,63
80702,SAN RAMON,desnutricion global,desnutricion leve (l),2005-07-01,10,4,3,5,13,9,22
80401,SANTA ANA,desnutricion global,desnutricion leve (l),2005-07-01,9,9,9,5,18,14,32
70101,SANTA CRUZ DE LA SIERRA,desnutricion global,desnutricion leve (l),2005-07-01,1459,1452,696,706,2155,2158,4313
80303,SANTA ROSA,desnutricion global,desnutricion leve (l),2005-07-01,21,30,21,23,42,53,95
70602,SANTA ROSA DEL SARA,desnutricion global,desnutricion leve (l),2005-07-01,14,10,14,19,28,29,57
20308,SANTIAGO DE CALLAPA,desnutricion global,desnutricion leve (l),2005-07-01,13,11,16,20,29,31,60
41401,SANTIAGO DE HUARI,desnutricion global,desnutricion leve (l),2005-07-01,12,9,9,17,21,26,47
21901,SANTIAGO DE MACHACA,desnutricion global,desnutricion leve (l),2005-07-01,8,11,10,16,18,27,45
30702,SANTIVAÑES,desnutricion global,desnutricion leve (l),2005-07-01,15,11,19,12,34,23,57
40202,SANTUARIO DE QUILLACAS,desnutricion global,desnutricion leve (l),2005-07-01,4,3,3,9,7,12,19
20902,SAPAHAQUI,desnutricion global,desnutricion leve (l),2005-07-01,27,26,20,24,47,50,97
90303,SENA,desnutricion global,desnutricion leve (l),2005-07-01,5,5,10,10,15,15,30
21301,SICA SICA (VILLA AROMA),desnutricion global,desnutricion leve (l),2005-07-01,74,73,83,64,157,137,294
30703,SICAYA,desnutricion global,desnutricion leve (l),2005-07-01,15,6,17,6,32,12,44
30902,SIPE SIPE,desnutricion global,desnutricion leve (l),2005-07-01,100,90,73,74,173,164,337
10403,SOPACHUY,desnutricion global,desnutricion leve (l),2005-07-01,30,43,53,67,83,110,193
40104,SORACACHI,desnutricion global,desnutricion leve (l),2005-07-01,14,11,17,18,31,29,60
20601,SORATA,desnutricion global,desnutricion leve (l),2005-07-01,23,22,23,29,46,51,97
10101,SUCRE,desnutricion global,desnutricion leve (l),2005-07-01,299,247,335,342,634,589,1223
31404,TACACHI,desnutricion global,desnutricion leve (l),2005-07-01,4,6,5,2,9,8,17
20603,TACACOMA,desnutricion global,desnutricion leve (l),2005-07-01,8,5,8,4,16,9,25
50303,TACOBAMBA,desnutricion global,desnutricion leve (l),2005-07-01,10,3,13,11,23,14,37
30602,TACOPAYA,desnutricion global,desnutricion leve (l),2005-07-01,25,38,55,48,80,86,166
51402,TAHUA,desnutricion global,desnutricion leve (l),2005-07-01,2,3,0,0,2,3,5
31101,TAPACARI,desnutricion global,desnutricion leve (l),2005-07-01,69,74,110,89,179,163,342
10601,TARABUCO,desnutricion global,desnutricion leve (l),2005-07-01,146,121,228,242,374,363,737
20807,TARACO,desnutricion global,desnutricion leve (l),2005-07-01,3,5,7,8,10,13,23
30401,TARATA,desnutricion global,desnutricion leve (l),2005-07-01,19,18,14,12,33,30,63
60101,TARIJA,desnutricion global,desnutricion leve (l),2005-07-01,135,126,135,121,270,247,517
10202,TARVITA,desnutricion global,desnutricion leve (l),2005-07-01,76,71,166,184,242,255,497
20608,TEOPONTE,desnutricion global,desnutricion leve (l),2005-07-01,11,23,19,25,30,48,78
20803,TIAWANACU,desnutricion global,desnutricion leve (l),2005-07-01,15,6,12,14,27,20,47
50102,TINGUIPAYA,desnutricion global,desnutricion leve (l),2005-07-01,36,68,61,61,97,129,226
20606,TIPUANI,desnutricion global,desnutricion leve (l),2005-07-01,10,1,1,4,11,5,16
30903,TIQUIPAYA,desnutricion global,desnutricion leve (l),2005-07-01,41,24,26,17,67,41,108
31601,TIRAQUE (CBBA),desnutricion global,desnutricion leve (l),2005-07-01,70,60,48,65,118,125,243
21703,TITO YUPANQUI (PARQUIPUJIO),desnutricion global,desnutricion leve (l),2005-07-01,2,3,2,1,4,4,8
30802,TOCO,desnutricion global,desnutricion leve (l),2005-07-01,4,0,6,3,10,3,13
30803,TOLATA,desnutricion global,desnutricion leve (l),2005-07-01,3,4,1,1,4,5,9
41001,TOLEDO,desnutricion global,desnutricion leve (l),2005-07-01,5,8,4,8,9,16,25
51202,TOMAVE,desnutricion global,desnutricion leve (l),2005-07-01,27,7,18,8,45,15,60
10402,TOMINA,desnutricion global,desnutricion leve (l),2005-07-01,43,51,85,92,128,143,271
50502,TORO TORO,desnutricion global,desnutricion leve (l),2005-07-01,52,58,54,73,106,131,237
31201,TOTORA(CBBA),desnutricion global,desnutricion leve (l),2005-07-01,30,26,20,28,50,54,104
41301,TOTORA(ORR),desnutricion global,desnutricion leve (l),2005-07-01,5,7,13,11,18,18,36
70802,TRIGAL,desnutricion global,desnutricion leve (l),2005-07-01,3,1,0,2,3,3,6
80101,TRINIDAD,desnutricion global,desnutricion leve (l),2005-07-01,103,92,57,52,160,144,304
50801,TUPIZA,desnutricion global,desnutricion leve (l),2005-07-01,72,55,69,85,141,140,281
40402,TURCO,desnutricion global,desnutricion leve (l),2005-07-01,12,12,16,17,28,29,57
21302,UMALA,desnutricion global,desnutricion leve (l),2005-07-01,14,12,19,12,33,24,57
50201,UNCIA,desnutricion global,desnutricion leve (l),2005-07-01,27,24,37,35,64,59,123
60401,URIONDO (A. CONCEPCION),desnutricion global,desnutricion leve (l),2005-07-01,29,29,38,48,67,77,144
51201,UYUNI,desnutricion global,desnutricion leve (l),2005-07-01,17,9,16,27,33,36,69
30502,VACAS,desnutricion global,desnutricion leve (l),2005-07-01,14,8,14,7,28,15,43
70801,VALLEGRANDE,desnutricion global,desnutricion leve (l),2005-07-01,15,19,14,33,29,52,81
20801,VIACHA,desnutricion global,desnutricion leve (l),2005-07-01,41,33,33,25,74,58,132
31302,VILA VILA,desnutricion global,desnutricion leve (l),2005-07-01,12,13,21,17,33,30,63
60303,VILLA MONTES,desnutricion global,desnutricion leve (l),2005-07-01,25,28,24,19,49,47,96
90502,VILLA NUEVA (LOMA ALTA),desnutricion global,desnutricion leve (l),2005-07-01,1,4,1,3,2,7,9
31402,VILLA RIVERO,desnutricion global,desnutricion leve (l),2005-07-01,4,5,5,3,9,8,17
10801,VILLA SERRANO,desnutricion global,desnutricion leve (l),2005-07-01,59,50,113,96,172,146,318
31003,VILLA TUNARI,desnutricion global,desnutricion leve (l),2005-07-01,121,96,82,71,203,167,370
11001,VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,desnutricion leve (l),2005-07-01,26,22,48,50,74,72,146
51501,VILLAZON,desnutricion global,desnutricion leve (l),2005-07-01,75,59,69,70,144,129,273
30904,VINTO,desnutricion global,desnutricion leve (l),2005-07-01,15,11,5,9,20,20,40
50602,VITICHI,desnutricion global,desnutricion leve (l),2005-07-01,22,23,37,44,59,67,126
20306,WALDO BALLIVIAN,desnutricion global,desnutricion leve (l),2005-07-01,4,6,3,4,7,10,17
70201,WARNES,desnutricion global,desnutricion leve (l),2005-07-01,44,47,30,36,74,83,157
20903,YACO,desnutricion global,desnutricion leve (l),2005-07-01,23,31,19,15,42,46,88
60301,YACUIBA,desnutricion global,desnutricion leve (l),2005-07-01,43,39,35,35,78,74,152
10602,YAMPARAEZ,desnutricion global,desnutricion leve (l),2005-07-01,65,47,136,101,201,148,349
21103,YANACACHI,desnutricion global,desnutricion leve (l),2005-07-01,6,3,0,1,6,4,10
70403,YAPACANI,desnutricion global,desnutricion leve (l),2005-07-01,74,46,52,63,126,109,235
50103,YOCALLA,desnutricion global,desnutricion leve (l),2005-07-01,4,5,14,12,18,17,35
10102,YOTALA,desnutricion global,desnutricion leve (l),2005-07-01,18,34,62,60,80,94,174
60402,YUNCHARA,desnutricion global,desnutricion leve (l),2005-07-01,17,12,35,29,52,41,93
10301,ZUDAÑEZ,desnutricion global,desnutricion leve (l),2005-07-01,33,30,50,55,83,85,168
51302,ACACIO,desnutricion global,desnutricion leve (l),2005-08-01,27,31,70,57,97,88,185
20201,ACHACACHI,desnutricion global,desnutricion leve (l),2005-08-01,41,50,56,91,97,141,238
20104,ACHOCALLA,desnutricion global,desnutricion leve (l),2005-08-01,6,7,7,7,13,14,27
30201,AIQUILE,desnutricion global,desnutricion leve (l),2005-08-01,46,41,34,33,80,74,154
31303,ALALAY,desnutricion global,desnutricion leve (l),2005-08-01,7,6,0,4,7,10,17
10404,ALCALA,desnutricion global,desnutricion leve (l),2005-08-01,17,11,37,30,54,41,95
20202,ANCORAIMES,desnutricion global,desnutricion leve (l),2005-08-01,25,21,27,36,52,57,109
41201,ANDAMARCA,desnutricion global,desnutricion leve (l),2005-08-01,5,4,8,6,13,10,23
40603,ANTEQUERA,desnutricion global,desnutricion leve (l),2005-08-01,7,12,9,6,16,18,34
30402,ANZALDO,desnutricion global,desnutricion leve (l),2005-08-01,4,4,15,15,19,19,38
20701,APOLO,desnutricion global,desnutricion leve (l),2005-08-01,57,44,44,50,101,94,195
51301,ARAMPAMPA,desnutricion global,desnutricion leve (l),2005-08-01,17,32,45,51,62,83,145
30501,ARANI,desnutricion global,desnutricion leve (l),2005-08-01,67,52,6,7,73,59,132
30403,ARBIETO,desnutricion global,desnutricion leve (l),2005-08-01,6,8,6,11,12,19,31
30601,ARQUE,desnutricion global,desnutricion leve (l),2005-08-01,31,34,22,24,53,58,111
50802,ATOCHA,desnutricion global,desnutricion leve (l),2005-08-01,21,19,17,23,38,42,80
20503,AUCAPATA,desnutricion global,desnutricion leve (l),2005-08-01,20,17,20,18,40,35,75
20502,AYATA,desnutricion global,desnutricion leve (l),2005-08-01,35,28,25,35,60,63,123
21303,AYO AYO,desnutricion global,desnutricion leve (l),2005-08-01,15,8,15,13,30,21,51
30301,AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,desnutricion leve (l),2005-08-01,49,38,73,78,122,116,238
10201,AZURDUY,desnutricion global,desnutricion leve (l),2005-08-01,34,45,71,81,105,126,231
21203,BATALLAS,desnutricion global,desnutricion leve (l),2005-08-01,27,12,9,8,36,20,56
80802,BAURES,desnutricion global,desnutricion leve (l),2005-08-01,7,8,6,8,13,16,29
41202,BELEN DE ANDAMARCA,desnutricion global,desnutricion leve (l),2005-08-01,2,0,5,1,7,1,8
50104,BELEN DE URMIRI,desnutricion global,desnutricion leve (l),2005-08-01,6,0,5,7,11,7,18
90104,BELLA FLOR,desnutricion global,desnutricion leve (l),2005-08-01,11,6,7,8,18,14,32
60202,BERMEJO,desnutricion global,desnutricion leve (l),2005-08-01,9,7,14,18,23,25,48
50301,BETANZOS,desnutricion global,desnutricion leve (l),2005-08-01,124,94,141,176,265,270,535
31501,BOLIVAR,desnutricion global,desnutricion leve (l),2005-08-01,35,32,37,34,72,66,138
90103,BOLPEBRA,desnutricion global,desnutricion leve (l),2005-08-01,0,2,2,3,2,5,7
70707,BOYUIBE,desnutricion global,desnutricion leve (l),2005-08-01,5,2,9,5,14,7,21
70401,BUENA VISTA,desnutricion global,desnutricion leve (l),2005-08-01,15,13,17,28,32,41,73
70703,CABEZAS,desnutricion global,desnutricion leve (l),2005-08-01,23,27,27,12,50,39,89
20905,CAIROMA,desnutricion global,desnutricion leve (l),2005-08-01,58,68,65,113,123,181,304
51102,"CAIZA ""D""",desnutricion global,desnutricion leve (l),2005-08-01,18,20,48,50,66,70,136
21003,CAJUATA,desnutricion global,desnutricion leve (l),2005-08-01,24,16,13,23,37,39,76
20303,CALACOTO,desnutricion global,desnutricion leve (l),2005-08-01,4,8,8,5,12,13,25
21304,CALAMARCA,desnutricion global,desnutricion leve (l),2005-08-01,79,78,50,97,129,175,304
10701,CAMARGO,desnutricion global,desnutricion leve (l),2005-08-01,73,74,74,86,147,160,307
