codigo_municipio,municipio,grupo,variable,mes,hombres menores a 2 años,mujeres menores a 2 años,hombres de 2 a 4 años,mujeres de 2 a 4 años,hombres total,mujeres total,total
70302,SAN MIGUEL DE VELASCO,desnutricion global,desnutricion grave (g),2006-03-01,0,1,1,1,1,2,3
50501,SAN PEDRO DE BUENA VISTA,desnutricion global,desnutricion grave (g),2006-03-01,8,3,3,2,11,5,16
21801,SAN PEDRO DE CURAHUARA,desnutricion global,desnutricion grave (g),2006-03-01,1,0,0,0,1,0,1
80702,SAN RAMON,desnutricion global,desnutricion grave (g),2006-03-01,0,6,0,0,0,6,6
80401,SANTA ANA,desnutricion global,desnutricion grave (g),2006-03-01,0,2,0,0,0,2,2
70101,SANTA CRUZ DE LA SIERRA,desnutricion global,desnutricion grave (g),2006-03-01,18,26,8,10,26,36,62
80303,SANTA ROSA,desnutricion global,desnutricion grave (g),2006-03-01,1,0,1,0,2,0,2
70602,SANTA ROSA DEL SARA,desnutricion global,desnutricion grave (g),2006-03-01,1,1,2,1,3,2,5
41401,SANTIAGO DE HUARI,desnutricion global,desnutricion grave (g),2006-03-01,1,0,0,1,1,1,2
20902,SAPAHAQUI,desnutricion global,desnutricion grave (g),2006-03-01,1,0,0,1,1,1,2
21301,SICA SICA (VILLA AROMA),desnutricion global,desnutricion grave (g),2006-03-01,0,0,1,1,1,1,2
30902,SIPE SIPE,desnutricion global,desnutricion grave (g),2006-03-01,3,3,0,0,3,3,6
10403,SOPACHUY,desnutricion global,desnutricion grave (g),2006-03-01,2,3,0,3,2,6,8
40104,SORACACHI,desnutricion global,desnutricion grave (g),2006-03-01,1,0,0,0,1,0,1
20601,SORATA,desnutricion global,desnutricion grave (g),2006-03-01,0,1,0,0,0,1,1
10101,SUCRE,desnutricion global,desnutricion grave (g),2006-03-01,10,7,1,4,11,11,22
20603,TACACOMA,desnutricion global,desnutricion grave (g),2006-03-01,0,1,0,0,0,1,1
50303,TACOBAMBA,desnutricion global,desnutricion grave (g),2006-03-01,0,1,0,1,0,2,2
30602,TACOPAYA,desnutricion global,desnutricion grave (g),2006-03-01,3,0,0,0,3,0,3
31101,TAPACARI,desnutricion global,desnutricion grave (g),2006-03-01,2,13,6,6,8,19,27
10601,TARABUCO,desnutricion global,desnutricion grave (g),2006-03-01,8,10,1,5,9,15,24
30401,TARATA,desnutricion global,desnutricion grave (g),2006-03-01,0,1,0,0,0,1,1
60101,TARIJA,desnutricion global,desnutricion grave (g),2006-03-01,11,5,4,6,15,11,26
10202,TARVITA,desnutricion global,desnutricion grave (g),2006-03-01,2,0,0,0,2,0,2
20608,TEOPONTE,desnutricion global,desnutricion grave (g),2006-03-01,0,0,1,0,1,0,1
50102,TINGUIPAYA,desnutricion global,desnutricion grave (g),2006-03-01,3,6,2,3,5,9,14
30903,TIQUIPAYA,desnutricion global,desnutricion grave (g),2006-03-01,0,0,1,0,1,0,1
31601,TIRAQUE (CBBA),desnutricion global,desnutricion grave (g),2006-03-01,8,3,5,5,13,8,21
30802,TOCO,desnutricion global,desnutricion grave (g),2006-03-01,1,3,1,2,2,5,7
30803,TOLATA,desnutricion global,desnutricion grave (g),2006-03-01,2,0,0,0,2,0,2
41001,TOLEDO,desnutricion global,desnutricion grave (g),2006-03-01,0,0,1,0,1,0,1
51202,TOMAVE,desnutricion global,desnutricion grave (g),2006-03-01,0,1,1,0,1,1,2
10402,TOMINA,desnutricion global,desnutricion grave (g),2006-03-01,5,4,0,4,5,8,13
50502,TORO TORO,desnutricion global,desnutricion grave (g),2006-03-01,8,11,9,2,17,13,30
31201,TOTORA(CBBA),desnutricion global,desnutricion grave (g),2006-03-01,2,5,1,1,3,6,9
80101,TRINIDAD,desnutricion global,desnutricion grave (g),2006-03-01,12,6,2,6,14,12,26
50801,TUPIZA,desnutricion global,desnutricion grave (g),2006-03-01,5,4,2,0,7,4,11
50201,UNCIA,desnutricion global,desnutricion grave (g),2006-03-01,1,0,0,1,1,1,2
60401,URIONDO (A. CONCEPCION),desnutricion global,desnutricion grave (g),2006-03-01,0,0,1,0,1,0,1
51201,UYUNI,desnutricion global,desnutricion grave (g),2006-03-01,2,2,1,2,3,4,7
70801,VALLEGRANDE,desnutricion global,desnutricion grave (g),2006-03-01,0,1,0,1,0,2,2
20801,VIACHA,desnutricion global,desnutricion grave (g),2006-03-01,1,0,0,2,1,2,3
31302,VILA VILA,desnutricion global,desnutricion grave (g),2006-03-01,0,3,0,2,0,5,5
60303,VILLA MONTES,desnutricion global,desnutricion grave (g),2006-03-01,2,3,1,0,3,3,6
31402,VILLA RIVERO,desnutricion global,desnutricion grave (g),2006-03-01,3,1,0,0,3,1,4
10801,VILLA SERRANO,desnutricion global,desnutricion grave (g),2006-03-01,1,2,1,0,2,2,4
31003,VILLA TUNARI,desnutricion global,desnutricion grave (g),2006-03-01,5,6,2,2,7,8,15
11001,VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,desnutricion grave (g),2006-03-01,0,0,0,1,0,1,1
51501,VILLAZON,desnutricion global,desnutricion grave (g),2006-03-01,2,2,2,0,4,2,6
50602,VITICHI,desnutricion global,desnutricion grave (g),2006-03-01,1,0,0,0,1,0,1
20306,WALDO BALLIVIAN,desnutricion global,desnutricion grave (g),2006-03-01,0,1,0,0,0,1,1
70201,WARNES,desnutricion global,desnutricion grave (g),2006-03-01,3,3,0,1,3,4,7
20903,YACO,desnutricion global,desnutricion grave (g),2006-03-01,0,5,0,0,0,5,5
60301,YACUIBA,desnutricion global,desnutricion grave (g),2006-03-01,2,1,0,0,2,1,3
10602,YAMPARAEZ,desnutricion global,desnutricion grave (g),2006-03-01,6,3,0,3,6,6,12
70403,YAPACANI,desnutricion global,desnutricion grave (g),2006-03-01,6,4,3,3,9,7,16
10102,YOTALA,desnutricion global,desnutricion grave (g),2006-03-01,4,1,1,0,5,1,6
60402,YUNCHARA,desnutricion global,desnutricion grave (g),2006-03-01,0,0,0,1,0,1,1
10301,ZUDAÑEZ,desnutricion global,desnutricion grave (g),2006-03-01,2,2,1,1,3,3,6
51302,ACACIO,desnutricion global,desnutricion grave (g),2006-04-01,6,1,1,1,7,2,9
20201,ACHACACHI,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
20104,ACHOCALLA,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
30201,AIQUILE,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,3,0,4,4
31303,ALALAY,desnutricion global,desnutricion grave (g),2006-04-01,1,1,2,0,3,1,4
10404,ALCALA,desnutricion global,desnutricion grave (g),2006-04-01,2,1,0,1,2,2,4
20202,ANCORAIMES,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
41201,ANDAMARCA,desnutricion global,desnutricion grave (g),2006-04-01,0,2,0,0,0,2,2
30402,ANZALDO,desnutricion global,desnutricion grave (g),2006-04-01,3,5,0,0,3,5,8
20701,APOLO,desnutricion global,desnutricion grave (g),2006-04-01,0,1,1,3,1,4,5
51301,ARAMPAMPA,desnutricion global,desnutricion grave (g),2006-04-01,3,2,3,8,6,10,16
30601,ARQUE,desnutricion global,desnutricion grave (g),2006-04-01,0,0,3,0,3,0,3
71501,ASCENCION DE GUARAYOS,desnutricion global,desnutricion grave (g),2006-04-01,6,4,5,2,11,6,17
50802,ATOCHA,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
20503,AUCAPATA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,1,0,2,0,2
20502,AYATA,desnutricion global,desnutricion grave (g),2006-04-01,2,0,1,1,3,1,4
21303,AYO AYO,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
30301,AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,desnutricion grave (g),2006-04-01,1,1,1,0,2,1,3
10201,AZURDUY,desnutricion global,desnutricion grave (g),2006-04-01,2,3,2,3,4,6,10
21203,BATALLAS,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
50104,BELEN DE URMIRI,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
90104,BELLA FLOR,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
60202,BERMEJO,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
50301,BETANZOS,desnutricion global,desnutricion grave (g),2006-04-01,3,5,1,2,4,7,11
31501,BOLIVAR,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,1,1,2,3
70707,BOYUIBE,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
70401,BUENA VISTA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
70703,CABEZAS,desnutricion global,desnutricion grave (g),2006-04-01,0,3,2,1,2,4,6
20905,CAIROMA,desnutricion global,desnutricion grave (g),2006-04-01,1,2,0,0,1,2,3
21003,CAJUATA,desnutricion global,desnutricion grave (g),2006-04-01,2,0,0,0,2,0,2
21304,CALAMARCA,desnutricion global,desnutricion grave (g),2006-04-01,6,1,1,0,7,1,8
10701,CAMARGO,desnutricion global,desnutricion grave (g),2006-04-01,0,2,2,1,2,3,5
10901,CAMATAQUI (C. VILLA ABECIA),desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
70706,CAMIRI,desnutricion global,desnutricion grave (g),2006-04-01,2,0,0,1,2,1,3
30701,CAPINOTA,desnutricion global,desnutricion grave (g),2006-04-01,6,5,6,4,12,9,21
22001,CARANAVI,desnutricion global,desnutricion grave (g),2006-04-01,4,1,0,2,4,3,7
50702,CARIPUYO,desnutricion global,desnutricion grave (g),2006-04-01,0,0,2,1,2,1,3
40201,CHALLAPATA,desnutricion global,desnutricion grave (g),2006-04-01,4,3,1,0,5,3,8
50302,CHAQUI,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
70702,CHARAGUA,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,2,1,3,4
20305,CHARAÑA,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
50202,CHAYANTA,desnutricion global,desnutricion grave (g),2006-04-01,2,1,2,2,4,3,7
31204,CHIMORE,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,1,0,2,2
21101,CHULUMANI (V. DE LA LIBERTAD),desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
20501,CHUMA,desnutricion global,desnutricion grave (g),2006-04-01,2,1,1,1,3,2,5
90101,COBIJA,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
30101,COCHABAMBA,desnutricion global,desnutricion grave (g),2006-04-01,27,7,3,7,30,14,44
30905,COLCAPIRHUA,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
70603,COLPA BELGICA,desnutricion global,desnutricion grave (g),2006-04-01,0,0,1,0,1,0,1
50401,COLQUECHACA,desnutricion global,desnutricion grave (g),2006-04-01,7,4,6,4,13,8,21
21306,COLQUENCHA,desnutricion global,desnutricion grave (g),2006-04-01,3,1,0,0,3,1,4
21004,COLQUIRI,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
71301,COMARAPA,desnutricion global,desnutricion grave (g),2006-04-01,3,2,0,0,3,2,5
20605,COMBAYA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
71101,CONCEPCION,desnutricion global,desnutricion grave (g),2006-04-01,2,0,1,1,3,1,4
21701,COPACABANA,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
50601,COTAGAITA,desnutricion global,desnutricion grave (g),2006-04-01,6,2,1,3,7,5,12
70102,COTOCA,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
31405,CUCHUMUELA (V. G. VILLARROEL),desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
70704,CUEVO,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
10902,CULPINA,desnutricion global,desnutricion grave (g),2006-04-01,5,3,0,0,5,3,8
20804,DESAGUADERO,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
20105,EL ALTO,desnutricion global,desnutricion grave (g),2006-04-01,31,29,11,14,42,43,85
71503,EL PUENTE(STC),desnutricion global,desnutricion grave (g),2006-04-01,0,2,0,0,0,2,2
70105,EL TORNO,desnutricion global,desnutricion grave (g),2006-04-01,0,0,2,3,2,3,5
10405,EL VILLAR,desnutricion global,desnutricion grave (g),2006-04-01,1,2,0,1,1,3,4
60601,ENTRE RIOS,desnutricion global,desnutricion grave (g),2006-04-01,1,2,1,0,2,2,4
60601,ENTRE RIOS,desnutricion global,desnutricion grave (g),2006-04-01,3,3,2,4,5,7,12
71002,GENERAL SAAVEDRA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,2,0,3,0,3
21601,GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,desnutricion grave (g),2006-04-01,2,1,0,0,2,1,3
20602,GUANAY,desnutricion global,desnutricion grave (g),2006-04-01,4,0,0,1,4,1,5
80202,GUAYARAMERIN,desnutricion global,desnutricion grave (g),2006-04-01,2,2,0,0,2,2,4
70705,GUTIERREZ,desnutricion global,desnutricion grave (g),2006-04-01,2,2,0,1,2,3,5
10502,HUACARETA,desnutricion global,desnutricion grave (g),2006-04-01,0,2,0,5,0,7,7
40701,HUANUNI,desnutricion global,desnutricion grave (g),2006-04-01,2,1,0,0,2,1,3
21005,ICHOCA,desnutricion global,desnutricion grave (g),2006-04-01,2,1,0,0,2,1,3
10304,ICLA,desnutricion global,desnutricion grave (g),2006-04-01,4,6,3,2,7,8,15
10703,INCAHUASI,desnutricion global,desnutricion grave (g),2006-04-01,5,3,2,2,7,5,12
90402,INGAVI (HUMAITA),desnutricion global,desnutricion grave (g),2006-04-01,1,0,1,0,2,0,2
21001,INQUISIVI,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
21501,IXIAMAS,desnutricion global,desnutricion grave (g),2006-04-01,3,0,0,0,3,0,3
20806,JESUS DE MACHACA,desnutricion global,desnutricion grave (g),2006-04-01,4,0,0,0,4,0,4
21105,LA ASUNTA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,1,0,2,0,2
70104,LA GUARDIA,desnutricion global,desnutricion grave (g),2006-04-01,1,3,2,0,3,3,6
20101,LA PAZ,desnutricion global,desnutricion grave (g),2006-04-01,15,9,4,4,19,13,32
70701,LAGUNILLAS,desnutricion global,desnutricion grave (g),2006-04-01,1,0,1,0,2,0,2
21202,LAJA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
50203,LLALLAGUA,desnutricion global,desnutricion grave (g),2006-04-01,2,3,2,2,4,5,9
20901,LURIBAY,desnutricion global,desnutricion grave (g),2006-04-01,1,0,1,0,2,0,2
40702,MACHACAMARCA,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
11003,MACHARETI,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
80801,MAGDALENA,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
20904,MALLA,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
20607,MAPIRI,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
71003,MINEROS,desnutricion global,desnutricion grave (g),2006-04-01,3,6,0,0,3,6,9
31301,MIZQUE,desnutricion global,desnutricion grave (g),2006-04-01,1,3,1,3,2,6,8
20402,MOCOMOCO,desnutricion global,desnutricion grave (g),2006-04-01,1,1,2,1,3,2,5
10501,MONTEAGUDO,desnutricion global,desnutricion grave (g),2006-04-01,1,2,0,4,1,6,7
71001,MONTERO,desnutricion global,desnutricion grave (g),2006-04-01,10,6,1,6,11,12,23
30302,MOROCHATA,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
90401,NACEBE (SANTA ROSA DEL ABUNA),desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
50404,OCURI,desnutricion global,desnutricion grave (g),2006-04-01,8,4,4,5,12,9,21
30203,OMEREQUE,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
40101,ORURO,desnutricion global,desnutricion grave (g),2006-04-01,12,7,3,2,15,9,24
60201,PADCAYA,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
10401,PADILLA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,1,1,2,1,3
20102,PALCA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
21104,PALOS BLANCOS,desnutricion global,desnutricion grave (g),2006-04-01,3,2,0,2,3,4,7
30202,PASORAPA,desnutricion global,desnutricion grave (g),2006-04-01,0,0,1,0,1,0,1
20702,PELECHUCO,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
50403,POCOATA,desnutricion global,desnutricion grave (g),2006-04-01,5,3,0,1,5,4,9
31203,POCONA,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
31202,POJO (CBBA),desnutricion global,desnutricion grave (g),2006-04-01,1,2,1,2,2,4,6
40601,POOPO,desnutricion global,desnutricion grave (g),2006-04-01,1,0,1,0,2,0,2
10103,POROMA,desnutricion global,desnutricion grave (g),2006-04-01,6,5,0,1,6,6,12
70601,PORTACHUELO,desnutricion global,desnutricion grave (g),2006-04-01,2,1,2,1,4,2,6
50101,POTOSI,desnutricion global,desnutricion grave (g),2006-04-01,7,9,1,0,8,9,17
10302,PRESTO,desnutricion global,desnutricion grave (g),2006-04-01,3,2,1,0,4,2,6
20403,PUERTO CARABUCO,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
90301,PUERTO GONZALO MORENO,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
71402,PUERTO QUIJARRO,desnutricion global,desnutricion grave (g),2006-04-01,2,0,0,0,2,0,2
90201,PUERTO RICO,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
71401,PUERTO SUAREZ,desnutricion global,desnutricion grave (g),2006-04-01,2,0,0,0,2,0,2
31205,PUERTO VILLARROEL,desnutricion global,desnutricion grave (g),2006-04-01,8,4,5,0,13,4,17
51101,PUNA,desnutricion global,desnutricion grave (g),2006-04-01,7,2,1,0,8,2,10
31401,PUNATA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
30901,QUILLACOLLO,desnutricion global,desnutricion grave (g),2006-04-01,3,3,2,4,5,7,12
21002,QUIME,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
50402,RAVELO,desnutricion global,desnutricion grave (g),2006-04-01,10,1,2,2,12,3,15
80301,REYES,desnutricion global,desnutricion grave (g),2006-04-01,1,1,1,0,2,1,3
80201,RIBERALTA,desnutricion global,desnutricion grave (g),2006-04-01,9,28,5,7,14,35,49
70503,ROBORE,desnutricion global,desnutricion grave (g),2006-04-01,4,1,0,0,4,1,5
80304,RURRENABAQUE,desnutricion global,desnutricion grave (g),2006-04-01,0,2,0,0,0,2,2
31001,SACABA,desnutricion global,desnutricion grave (g),2006-04-01,4,2,0,1,4,3,7
30404,SACABAMBA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
50701,SACACA,desnutricion global,desnutricion grave (g),2006-04-01,0,3,1,0,1,3,4
70901,SAMAIPATA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,1,1,1,2
80602,SAN ANDRES,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
51003,SAN ANTONIO DE ESMORUCO,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
71105,SAN ANTONIO DE LOMERIO,desnutricion global,desnutricion grave (g),2006-04-01,2,2,0,0,2,2,4
31403,SAN BENITO,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,1,1,1,2
80302,SAN BORJA,desnutricion global,desnutricion grave (g),2006-04-01,4,2,1,1,5,3,8
70402,SAN CARLOS,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,1,1,1,2
80501,SAN IGNACIO,desnutricion global,desnutricion grave (g),2006-04-01,1,2,0,2,1,4,5
70301,SAN IGNACIO DE VELASCO,desnutricion global,desnutricion grave (g),2006-04-01,2,9,1,1,3,10,13
70501,SAN JOSE DE CHIQUITOS,desnutricion global,desnutricion grave (g),2006-04-01,0,3,1,1,1,4,5
71104,SAN JULIAN,desnutricion global,desnutricion grave (g),2006-04-01,3,0,2,2,5,2,7
90302,SAN LORENZO(PND),desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
60501,SAN LORENZO(TJA),desnutricion global,desnutricion grave (g),2006-04-01,4,1,2,0,6,1,7
10702,SAN LUCAS,desnutricion global,desnutricion grave (g),2006-04-01,5,8,3,8,8,16,24
70302,SAN MIGUEL DE VELASCO,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,2,1,3,4
50501,SAN PEDRO DE BUENA VISTA,desnutricion global,desnutricion grave (g),2006-04-01,4,4,3,0,7,4,11
90202,SAN PEDRO(PND),desnutricion global,desnutricion grave (g),2006-04-01,1,0,1,0,2,0,2
70303,SAN RAFAEL,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,desnutricion global,desnutricion grave (g),2006-04-01,22,13,9,12,31,25,56
80303,SANTA ROSA,desnutricion global,desnutricion grave (g),2006-04-01,3,0,0,0,3,0,3
70602,SANTA ROSA DEL SARA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,1,0,2,0,2
30702,SANTIVAÑES,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,1,0,2,2
20902,SAPAHAQUI,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
21301,SICA SICA (VILLA AROMA),desnutricion global,desnutricion grave (g),2006-04-01,0,0,2,0,2,0,2
30703,SICAYA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
30902,SIPE SIPE,desnutricion global,desnutricion grave (g),2006-04-01,9,6,2,3,11,9,20
10403,SOPACHUY,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
40104,SORACACHI,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
20601,SORATA,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
10101,SUCRE,desnutricion global,desnutricion grave (g),2006-04-01,13,13,5,8,18,21,39
50303,TACOBAMBA,desnutricion global,desnutricion grave (g),2006-04-01,1,3,0,1,1,4,5
30602,TACOPAYA,desnutricion global,desnutricion grave (g),2006-04-01,2,3,1,1,3,4,7
31101,TAPACARI,desnutricion global,desnutricion grave (g),2006-04-01,2,5,2,0,4,5,9
10601,TARABUCO,desnutricion global,desnutricion grave (g),2006-04-01,8,12,7,8,15,20,35
30401,TARATA,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
60101,TARIJA,desnutricion global,desnutricion grave (g),2006-04-01,4,5,1,2,5,7,12
10202,TARVITA,desnutricion global,desnutricion grave (g),2006-04-01,1,2,1,0,2,2,4
20608,TEOPONTE,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
50102,TINGUIPAYA,desnutricion global,desnutricion grave (g),2006-04-01,5,4,6,3,11,7,18
20606,TIPUANI,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
30903,TIQUIPAYA,desnutricion global,desnutricion grave (g),2006-04-01,5,0,0,0,5,0,5
31601,TIRAQUE (CBBA),desnutricion global,desnutricion grave (g),2006-04-01,7,5,1,2,8,7,15
30802,TOCO,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
30803,TOLATA,desnutricion global,desnutricion grave (g),2006-04-01,0,2,0,0,0,2,2
51202,TOMAVE,desnutricion global,desnutricion grave (g),2006-04-01,0,1,1,0,1,1,2
10402,TOMINA,desnutricion global,desnutricion grave (g),2006-04-01,6,4,2,5,8,9,17
50502,TORO TORO,desnutricion global,desnutricion grave (g),2006-04-01,11,8,4,4,15,12,27
31201,TOTORA(CBBA),desnutricion global,desnutricion grave (g),2006-04-01,0,3,0,0,0,3,3
80101,TRINIDAD,desnutricion global,desnutricion grave (g),2006-04-01,5,2,2,0,7,2,9
50801,TUPIZA,desnutricion global,desnutricion grave (g),2006-04-01,1,1,1,1,2,2,4
50201,UNCIA,desnutricion global,desnutricion grave (g),2006-04-01,3,0,0,0,3,0,3
60401,URIONDO (A. CONCEPCION),desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
71502,URUBICHA,desnutricion global,desnutricion grave (g),2006-04-01,2,9,0,10,2,19,21
51201,UYUNI,desnutricion global,desnutricion grave (g),2006-04-01,1,1,2,1,3,2,5
30502,VACAS,desnutricion global,desnutricion grave (g),2006-04-01,2,0,0,0,2,0,2
70801,VALLEGRANDE,desnutricion global,desnutricion grave (g),2006-04-01,1,0,1,1,2,1,3
31302,VILA VILA,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
60303,VILLA MONTES,desnutricion global,desnutricion grave (g),2006-04-01,2,7,0,0,2,7,9
90502,VILLA NUEVA (LOMA ALTA),desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
31402,VILLA RIVERO,desnutricion global,desnutricion grave (g),2006-04-01,0,1,1,1,1,2,3
10801,VILLA SERRANO,desnutricion global,desnutricion grave (g),2006-04-01,1,2,1,0,2,2,4
31003,VILLA TUNARI,desnutricion global,desnutricion grave (g),2006-04-01,2,7,0,0,2,7,9
51501,VILLAZON,desnutricion global,desnutricion grave (g),2006-04-01,1,1,0,0,1,1,2
50602,VITICHI,desnutricion global,desnutricion grave (g),2006-04-01,0,1,3,1,3,2,5
20306,WALDO BALLIVIAN,desnutricion global,desnutricion grave (g),2006-04-01,0,1,0,0,0,1,1
70201,WARNES,desnutricion global,desnutricion grave (g),2006-04-01,1,3,1,0,2,3,5
20903,YACO,desnutricion global,desnutricion grave (g),2006-04-01,0,2,1,1,1,3,4
60301,YACUIBA,desnutricion global,desnutricion grave (g),2006-04-01,0,3,0,2,0,5,5
10602,YAMPARAEZ,desnutricion global,desnutricion grave (g),2006-04-01,9,0,0,4,9,4,13
70403,YAPACANI,desnutricion global,desnutricion grave (g),2006-04-01,1,13,0,1,1,14,15
50103,YOCALLA,desnutricion global,desnutricion grave (g),2006-04-01,1,0,0,0,1,0,1
10102,YOTALA,desnutricion global,desnutricion grave (g),2006-04-01,2,2,2,0,4,2,6
60402,YUNCHARA,desnutricion global,desnutricion grave (g),2006-04-01,0,0,0,1,0,1,1
10301,ZUDAÑEZ,desnutricion global,desnutricion grave (g),2006-04-01,1,1,3,4,4,5,9
51302,ACACIO,desnutricion global,desnutricion grave (g),2006-05-01,2,0,1,1,3,1,4
20201,ACHACACHI,desnutricion global,desnutricion grave (g),2006-05-01,0,2,0,2,0,4,4
30201,AIQUILE,desnutricion global,desnutricion grave (g),2006-05-01,0,1,0,2,0,3,3
31303,ALALAY,desnutricion global,desnutricion grave (g),2006-05-01,2,1,1,0,3,1,4
10404,ALCALA,desnutricion global,desnutricion grave (g),2006-05-01,2,2,2,1,4,3,7
20202,ANCORAIMES,desnutricion global,desnutricion grave (g),2006-05-01,1,0,0,0,1,0,1
41201,ANDAMARCA,desnutricion global,desnutricion grave (g),2006-05-01,1,0,1,0,2,0,2
30402,ANZALDO,desnutricion global,desnutricion grave (g),2006-05-01,2,4,0,2,2,6,8
20701,APOLO,desnutricion global,desnutricion grave (g),2006-05-01,0,0,1,1,1,1,2
