codigo_municipio,municipio,grupo,variable,mes,total-H,total-M,TOTAL-H1,TOTAL-M1,TOTAL
31001,SACABA,violencia intrafamiliar,violencia contra la mujer,2002-04-01,7,0,7,0,7
30404,SACABAMBA,violencia intrafamiliar,violencia contra la mujer,2002-04-01,1,0,1,0,1
31403,SAN BENITO,violencia intrafamiliar,violencia contra la mujer,2002-04-01,1,0,1,0,1
80302,SAN BORJA,violencia intrafamiliar,violencia contra la mujer,2002-04-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra la mujer,2002-04-01,2,0,2,0,2
60501,SAN LORENZO(TJA),violencia intrafamiliar,violencia contra la mujer,2002-04-01,2,0,2,0,2
71201,SAN MATIAS,violencia intrafamiliar,violencia contra la mujer,2002-04-01,2,0,2,0,2
70302,SAN MIGUEL DE VELASCO,violencia intrafamiliar,violencia contra la mujer,2002-04-01,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra la mujer,2002-04-01,3,0,3,0,3
80303,SANTA ROSA,violencia intrafamiliar,violencia contra la mujer,2002-04-01,1,0,1,0,1
21301,SICA SICA (VILLA AROMA),violencia intrafamiliar,violencia contra la mujer,2002-04-01,3,0,3,0,3
30703,SICAYA,violencia intrafamiliar,violencia contra la mujer,2002-04-01,1,0,1,0,1
10403,SOPACHUY,violencia intrafamiliar,violencia contra la mujer,2002-04-01,4,0,4,0,4
20601,SORATA,violencia intrafamiliar,violencia contra la mujer,2002-04-01,3,0,3,0,3
10101,SUCRE,violencia intrafamiliar,violencia contra la mujer,2002-04-01,5,0,5,0,5
30602,TACOPAYA,violencia intrafamiliar,violencia contra la mujer,2002-04-01,1,0,1,0,1
31101,TAPACARI,violencia intrafamiliar,violencia contra la mujer,2002-04-01,1,0,1,0,1
30401,TARATA,violencia intrafamiliar,violencia contra la mujer,2002-04-01,2,0,2,0,2
60101,TARIJA,violencia intrafamiliar,violencia contra la mujer,2002-04-01,5,0,5,0,5
10202,TARVITA,violencia intrafamiliar,violencia contra la mujer,2002-04-01,1,0,1,0,1
30802,TOCO,violencia intrafamiliar,violencia contra la mujer,2002-04-01,1,0,1,0,1
10402,TOMINA,violencia intrafamiliar,violencia contra la mujer,2002-04-01,2,0,2,0,2
80101,TRINIDAD,violencia intrafamiliar,violencia contra la mujer,2002-04-01,1,0,1,0,1
60401,URIONDO (A. CONCEPCION),violencia intrafamiliar,violencia contra la mujer,2002-04-01,1,0,1,0,1
51201,UYUNI,violencia intrafamiliar,violencia contra la mujer,2002-04-01,54,0,54,0,54
30502,VACAS,violencia intrafamiliar,violencia contra la mujer,2002-04-01,3,0,3,0,3
31402,VILLA RIVERO,violencia intrafamiliar,violencia contra la mujer,2002-04-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra la mujer,2002-04-01,6,0,6,0,6
11001,VILLA VACA GUZMAN (MUYUPAMPA),violencia intrafamiliar,violencia contra la mujer,2002-04-01,1,0,1,0,1
51501,VILLAZON,violencia intrafamiliar,violencia contra la mujer,2002-04-01,6,0,6,0,6
30904,VINTO,violencia intrafamiliar,violencia contra la mujer,2002-04-01,1,0,1,0,1
10602,YAMPARAEZ,violencia intrafamiliar,violencia contra la mujer,2002-04-01,1,0,1,0,1
10102,YOTALA,violencia intrafamiliar,violencia contra la mujer,2002-04-01,2,0,2,0,2
31303,ALALAY,violencia intrafamiliar,violencia contra la mujer,2002-05-01,2,0,2,0,2
20202,ANCORAIMES,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
20701,APOLO,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
30601,ARQUE,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
60202,BERMEJO,violencia intrafamiliar,violencia contra la mujer,2002-05-01,3,0,3,0,3
50301,BETANZOS,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
20905,CAIROMA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
51102,"CAIZA ""D""",violencia intrafamiliar,violencia contra la mujer,2002-05-01,3,0,3,0,3
40201,CHALLAPATA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,4,0,4,0,4
30801,CLIZA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,8,0,8,0,8
90101,COBIJA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,4,0,4,0,4
30101,COCHABAMBA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,4,0,4,0,4
40902,COIPASA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
31002,COLOMI,violencia intrafamiliar,violencia contra la mujer,2002-05-01,3,0,3,0,3
21306,COLQUENCHA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
20605,COMBAYA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
21701,COPACABANA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,2,0,2,0,2
70102,COTOCA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
10902,CULPINA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
20804,DESAGUADERO,violencia intrafamiliar,violencia contra la mujer,2002-05-01,2,0,2,0,2
20105,EL ALTO,violencia intrafamiliar,violencia contra la mujer,2002-05-01,43,0,43,0,43
70105,EL TORNO,violencia intrafamiliar,violencia contra la mujer,2002-05-01,2,0,2,0,2
41101,EUCALIPTUS,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
71002,GENERAL SAAVEDRA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
20602,GUANAY,violencia intrafamiliar,violencia contra la mujer,2002-05-01,3,0,3,0,3
10502,HUACARETA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,7,0,7,0,7
40701,HUANUNI,violencia intrafamiliar,violencia contra la mujer,2002-05-01,10,0,10,0,10
10703,INCAHUASI,violencia intrafamiliar,violencia contra la mujer,2002-05-01,2,0,2,0,2
21102,IRUPANA (VILLA DE LANZA),violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
70104,LA GUARDIA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra la mujer,2002-05-01,23,0,23,0,23
71003,MINEROS,violencia intrafamiliar,violencia contra la mujer,2002-05-01,2,0,2,0,2
31301,MIZQUE,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra la mujer,2002-05-01,11,0,11,0,11
71001,MONTERO,violencia intrafamiliar,violencia contra la mujer,2002-05-01,30,0,30,0,30
40101,ORURO,violencia intrafamiliar,violencia contra la mujer,2002-05-01,3,0,3,0,3
70502,PAILON,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
40602,PAZÑA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
10103,POROMA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,3,0,3,0,3
50101,POTOSI,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
21201,PUCARANI,violencia intrafamiliar,violencia contra la mujer,2002-05-01,2,0,2,0,2
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,2,0,2,0,2
20403,PUERTO CARABUCO,violencia intrafamiliar,violencia contra la mujer,2002-05-01,3,0,3,0,3
21204,PUERTO PEREZ,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
71402,PUERTO QUIJARRO,violencia intrafamiliar,violencia contra la mujer,2002-05-01,6,0,6,0,6
71401,PUERTO SUAREZ,violencia intrafamiliar,violencia contra la mujer,2002-05-01,2,0,2,0,2
31205,PUERTO VILLARROEL,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
51101,PUNA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra la mujer,2002-05-01,9,0,9,0,9
80201,RIBERALTA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,5,0,5,0,5
31001,SACABA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,3,0,3,0,3
80602,SAN ANDRES,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
31403,SAN BENITO,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
70402,SAN CARLOS,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra la mujer,2002-05-01,5,0,5,0,5
10702,SAN LUCAS,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
71201,SAN MATIAS,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
41401,SANTIAGO DE HUARI,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
21901,SANTIAGO DE MACHACA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
20601,SORATA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
10101,SUCRE,violencia intrafamiliar,violencia contra la mujer,2002-05-01,17,0,17,0,17
20603,TACACOMA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
31101,TAPACARI,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
30401,TARATA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
60101,TARIJA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,2,0,2,0,2
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra la mujer,2002-05-01,7,0,7,0,7
80101,TRINIDAD,violencia intrafamiliar,violencia contra la mujer,2002-05-01,6,0,6,0,6
50801,TUPIZA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,5,0,5,0,5
20801,VIACHA,violencia intrafamiliar,violencia contra la mujer,2002-05-01,2,0,2,0,2
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra la mujer,2002-05-01,5,0,5,0,5
30904,VINTO,violencia intrafamiliar,violencia contra la mujer,2002-05-01,2,0,2,0,2
70201,WARNES,violencia intrafamiliar,violencia contra la mujer,2002-05-01,1,0,1,0,1
70403,YAPACANI,violencia intrafamiliar,violencia contra la mujer,2002-05-01,3,0,3,0,3
20201,ACHACACHI,violencia intrafamiliar,violencia contra la mujer,2002-06-01,2,0,2,0,2
30201,AIQUILE,violencia intrafamiliar,violencia contra la mujer,2002-06-01,2,0,2,0,2
20202,ANCORAIMES,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
40603,ANTEQUERA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,5,0,5,0,5
20701,APOLO,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
30403,ARBIETO,violencia intrafamiliar,violencia contra la mujer,2002-06-01,2,0,2,0,2
71501,ASCENCION DE GUARAYOS,violencia intrafamiliar,violencia contra la mujer,2002-06-01,2,0,2,0,2
20905,CAIROMA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,2,0,2,0,2
21003,CAJUATA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
10701,CAMARGO,violencia intrafamiliar,violencia contra la mujer,2002-06-01,2,0,2,0,2
70706,CAMIRI,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
22001,CARANAVI,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
20501,CHUMA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
30801,CLIZA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,2,0,2,0,2
90101,COBIJA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,2,0,2,0,2
30101,COCHABAMBA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
31002,COLOMI,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
50401,COLQUECHACA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
71301,COMARAPA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
20605,COMBAYA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
71101,CONCEPCION,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
21701,COPACABANA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,6,0,6,0,6
21402,CORIPATA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,3,0,3,0,3
20804,DESAGUADERO,violencia intrafamiliar,violencia contra la mujer,2002-06-01,2,0,2,0,2
20105,EL ALTO,violencia intrafamiliar,violencia contra la mujer,2002-06-01,54,0,54,0,54
71503,EL PUENTE(STC),violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
60601,ENTRE RIOS,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
10502,HUACARETA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
40701,HUANUNI,violencia intrafamiliar,violencia contra la mujer,2002-06-01,15,0,15,0,15
21102,IRUPANA (VILLA DE LANZA),violencia intrafamiliar,violencia contra la mujer,2002-06-01,2,0,2,0,2
70104,LA GUARDIA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra la mujer,2002-06-01,34,0,34,0,34
11003,MACHARETI,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
70903,MAIRANA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
31301,MIZQUE,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
71001,MONTERO,violencia intrafamiliar,violencia contra la mujer,2002-06-01,13,0,13,0,13
40101,ORURO,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
40602,PAZÑA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,2,0,2,0,2
40601,POOPO,violencia intrafamiliar,violencia contra la mujer,2002-06-01,3,0,3,0,3
10103,POROMA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,8,0,8,0,8
70601,PORTACHUELO,violencia intrafamiliar,violencia contra la mujer,2002-06-01,2,0,2,0,2
50101,POTOSI,violencia intrafamiliar,violencia contra la mujer,2002-06-01,3,0,3,0,3
21201,PUCARANI,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,2,0,2,0,2
20403,PUERTO CARABUCO,violencia intrafamiliar,violencia contra la mujer,2002-06-01,2,0,2,0,2
71402,PUERTO QUIJARRO,violencia intrafamiliar,violencia contra la mujer,2002-06-01,3,0,3,0,3
71401,PUERTO SUAREZ,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
20604,QUIABAYA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra la mujer,2002-06-01,16,0,16,0,16
21002,QUIME,violencia intrafamiliar,violencia contra la mujer,2002-06-01,3,0,3,0,3
80201,RIBERALTA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,19,0,19,0,19
31001,SACABA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,3,0,3,0,3
30404,SACABAMBA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,2,0,2,0,2
51601,SAN AGUSTIN,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
31403,SAN BENITO,violencia intrafamiliar,violencia contra la mujer,2002-06-01,2,0,2,0,2
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra la mujer,2002-06-01,4,0,4,0,4
71104,SAN JULIAN,violencia intrafamiliar,violencia contra la mujer,2002-06-01,3,0,3,0,3
60501,SAN LORENZO(TJA),violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
70302,SAN MIGUEL DE VELASCO,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
21702,SAN PEDRO DE TIQUINA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,3,0,3,0,3
80702,SAN RAMON,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
41401,SANTIAGO DE HUARI,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
20902,SAPAHAQUI,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
21301,SICA SICA (VILLA AROMA),violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
30902,SIPE SIPE,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
20601,SORATA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
10101,SUCRE,violencia intrafamiliar,violencia contra la mujer,2002-06-01,8,0,8,0,8
20603,TACACOMA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,2,0,2,0,2
30401,TARATA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,2,0,2,0,2
50102,TINGUIPAYA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra la mujer,2002-06-01,6,0,6,0,6
41301,TOTORA(ORR),violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
40402,TURCO,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
50201,UNCIA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,6,0,6,0,6
60401,URIONDO (A. CONCEPCION),violencia intrafamiliar,violencia contra la mujer,2002-06-01,2,0,2,0,2
51201,UYUNI,violencia intrafamiliar,violencia contra la mujer,2002-06-01,19,0,19,0,19
20801,VIACHA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,3,0,3,0,3
31402,VILLA RIVERO,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra la mujer,2002-06-01,4,0,4,0,4
30904,VINTO,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
10102,YOTALA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,2,0,2,0,2
60402,YUNCHARA,violencia intrafamiliar,violencia contra la mujer,2002-06-01,1,0,1,0,1
20201,ACHACACHI,violencia intrafamiliar,violencia contra la mujer,2002-07-01,5,0,5,0,5
30201,AIQUILE,violencia intrafamiliar,violencia contra la mujer,2002-07-01,3,0,3,0,3
31303,ALALAY,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
10404,ALCALA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
20701,APOLO,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
71501,ASCENCION DE GUARAYOS,violencia intrafamiliar,violencia contra la mujer,2002-07-01,6,0,6,0,6
60202,BERMEJO,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
50301,BETANZOS,violencia intrafamiliar,violencia contra la mujer,2002-07-01,2,0,2,0,2
20905,CAIROMA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
21003,CAJUATA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
10701,CAMARGO,violencia intrafamiliar,violencia contra la mujer,2002-07-01,4,0,4,0,4
70706,CAMIRI,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
40102,CARACOLLO,violencia intrafamiliar,violencia contra la mujer,2002-07-01,2,0,2,0,2
22001,CARANAVI,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
40201,CHALLAPATA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,6,0,6,0,6
70702,CHARAGUA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
50202,CHAYANTA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
31204,CHIMORE,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
40903,CHIPAYA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,4,0,4,0,4
20501,CHUMA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
30801,CLIZA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
90101,COBIJA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,3,0,3,0,3
30101,COCHABAMBA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,15,0,15,0,15
50901,"COLCHA ""K""",violencia intrafamiliar,violencia contra la mujer,2002-07-01,2,0,2,0,2
31002,COLOMI,violencia intrafamiliar,violencia contra la mujer,2002-07-01,5,0,5,0,5
50401,COLQUECHACA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
21306,COLQUENCHA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,2,0,2,0,2
71301,COMARAPA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,2,0,2,0,2
21402,CORIPATA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,3,0,3,0,3
50601,COTAGAITA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
10902,CULPINA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
20804,DESAGUADERO,violencia intrafamiliar,violencia contra la mujer,2002-07-01,2,0,2,0,2
20105,EL ALTO,violencia intrafamiliar,violencia contra la mujer,2002-07-01,64,0,64,0,64
71503,EL PUENTE(STC),violencia intrafamiliar,violencia contra la mujer,2002-07-01,2,0,2,0,2
60601,ENTRE RIOS,violencia intrafamiliar,violencia contra la mujer,2002-07-01,2,0,2,0,2
21601,GRAL. J.J. PEREZ (CHARAZANI),violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
20602,GUANAY,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
20802,GUAQUI,violencia intrafamiliar,violencia contra la mujer,2002-07-01,2,0,2,0,2
10502,HUACARETA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
40701,HUANUNI,violencia intrafamiliar,violencia contra la mujer,2002-07-01,10,0,10,0,10
41601,HUAYLLAMARCA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
10703,INCAHUASI,violencia intrafamiliar,violencia contra la mujer,2002-07-01,6,0,6,0,6
21102,IRUPANA (VILLA DE LANZA),violencia intrafamiliar,violencia contra la mujer,2002-07-01,2,0,2,0,2
21501,IXIAMAS,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra la mujer,2002-07-01,28,0,28,0,28
50203,LLALLAGUA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,12,0,12,0,12
70903,MAIRANA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
31301,MIZQUE,violencia intrafamiliar,violencia contra la mujer,2002-07-01,3,0,3,0,3
10303,MOJOCOYA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,2,0,2,0,2
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra la mujer,2002-07-01,12,0,12,0,12
40101,ORURO,violencia intrafamiliar,violencia contra la mujer,2002-07-01,4,0,4,0,4
60201,PADCAYA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
21104,PALOS BLANCOS,violencia intrafamiliar,violencia contra la mujer,2002-07-01,4,0,4,0,4
21802,PAPEL PAMPA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,2,0,2,0,2
40602,PAZÑA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
50403,POCOATA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
31202,POJO (CBBA),violencia intrafamiliar,violencia contra la mujer,2002-07-01,8,0,8,0,8
10103,POROMA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
50101,POTOSI,violencia intrafamiliar,violencia contra la mujer,2002-07-01,8,0,8,0,8
71402,PUERTO QUIJARRO,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
71401,PUERTO SUAREZ,violencia intrafamiliar,violencia contra la mujer,2002-07-01,3,0,3,0,3
31205,PUERTO VILLARROEL,violencia intrafamiliar,violencia contra la mujer,2002-07-01,5,0,5,0,5
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra la mujer,2002-07-01,18,0,18,0,18
80201,RIBERALTA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,32,0,32,0,32
70503,ROBORE,violencia intrafamiliar,violencia contra la mujer,2002-07-01,2,0,2,0,2
80304,RURRENABAQUE,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
31001,SACABA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
50701,SACACA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
80501,SAN IGNACIO,violencia intrafamiliar,violencia contra la mujer,2002-07-01,2,0,2,0,2
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
80701,SAN JOAQUIN,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
70501,SAN JOSE DE CHIQUITOS,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
60501,SAN LORENZO(TJA),violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
10702,SAN LUCAS,violencia intrafamiliar,violencia contra la mujer,2002-07-01,2,0,2,0,2
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,3,0,3,0,3
80303,SANTA ROSA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
41401,SANTIAGO DE HUARI,violencia intrafamiliar,violencia contra la mujer,2002-07-01,2,0,2,0,2
30902,SIPE SIPE,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
10403,SOPACHUY,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
20601,SORATA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,5,0,5,0,5
10101,SUCRE,violencia intrafamiliar,violencia contra la mujer,2002-07-01,15,0,15,0,15
20603,TACACOMA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
50303,TACOBAMBA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,1,0,1,0,1
30401,TARATA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,3,0,3,0,3
60101,TARIJA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,2,0,2,0,2
10202,TARVITA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,2,0,2,0,2
20803,TIAWANACU,violencia intrafamiliar,violencia contra la mujer,2002-07-01,2,0,2,0,2
50102,TINGUIPAYA,violencia intrafamiliar,violencia contra la mujer,2002-07-01,2,0,2,0,2
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra la mujer,2002-07-01,5,0,5,0,5
30802,TOCO,violencia intrafamiliar,violencia contra la mujer,2002-07-01,2,0,2,0,2
41001,TOLEDO,violencia intrafamiliar,violencia contra la mujer,2002-07-01,2,0,2,0,2
