codigo_municipio,municipio,grupo,variable,mes,hombres total,mujeres total,hombres total.1,mujeres total.1,total
31001,SACABA,violencia intrafamiliar,violencia contra el hombre,2003-07-01,1,0,1,0,1
30404,SACABAMBA,violencia intrafamiliar,violencia contra el hombre,2003-07-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el hombre,2003-07-01,1,0,1,0,1
71104,SAN JULIAN,violencia intrafamiliar,violencia contra el hombre,2003-07-01,2,0,2,0,2
30902,SIPE SIPE,violencia intrafamiliar,violencia contra el hombre,2003-07-01,3,0,3,0,3
10101,SUCRE,violencia intrafamiliar,violencia contra el hombre,2003-07-01,1,0,1,0,1
31101,TAPACARI,violencia intrafamiliar,violencia contra el hombre,2003-07-01,1,0,1,0,1
30401,TARATA,violencia intrafamiliar,violencia contra el hombre,2003-07-01,1,0,1,0,1
60101,TARIJA,violencia intrafamiliar,violencia contra el hombre,2003-07-01,13,0,13,0,13
10202,TARVITA,violencia intrafamiliar,violencia contra el hombre,2003-07-01,1,0,1,0,1
50502,TORO TORO,violencia intrafamiliar,violencia contra el hombre,2003-07-01,3,0,3,0,3
51201,UYUNI,violencia intrafamiliar,violencia contra el hombre,2003-07-01,1,0,1,0,1
20801,VIACHA,violencia intrafamiliar,violencia contra el hombre,2003-07-01,2,0,2,0,2
60303,VILLA MONTES,violencia intrafamiliar,violencia contra el hombre,2003-07-01,12,0,12,0,12
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el hombre,2003-07-01,3,0,3,0,3
51501,VILLAZON,violencia intrafamiliar,violencia contra el hombre,2003-07-01,2,0,2,0,2
30904,VINTO,violencia intrafamiliar,violencia contra el hombre,2003-07-01,7,0,7,0,7
70403,YAPACANI,violencia intrafamiliar,violencia contra el hombre,2003-07-01,4,0,4,0,4
30201,AIQUILE,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
21203,BATALLAS,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
60202,BERMEJO,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
50301,BETANZOS,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
10701,CAMARGO,violencia intrafamiliar,violencia contra el hombre,2003-08-01,2,0,2,0,2
30701,CAPINOTA,violencia intrafamiliar,violencia contra el hombre,2003-08-01,6,0,6,0,6
22001,CARANAVI,violencia intrafamiliar,violencia contra el hombre,2003-08-01,2,0,2,0,2
40201,CHALLAPATA,violencia intrafamiliar,violencia contra el hombre,2003-08-01,7,0,7,0,7
20501,CHUMA,violencia intrafamiliar,violencia contra el hombre,2003-08-01,2,0,2,0,2
31002,COLOMI,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
71301,COMARAPA,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
21701,COPACABANA,violencia intrafamiliar,violencia contra el hombre,2003-08-01,2,0,2,0,2
20105,EL ALTO,violencia intrafamiliar,violencia contra el hombre,2003-08-01,3,0,3,0,3
60502,EL PUENTE(TJA),violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
70105,EL TORNO,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
41101,EUCALIPTUS,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
40701,HUANUNI,violencia intrafamiliar,violencia contra el hombre,2003-08-01,2,0,2,0,2
20101,LA PAZ,violencia intrafamiliar,violencia contra el hombre,2003-08-01,2,0,2,0,2
50203,LLALLAGUA,violencia intrafamiliar,violencia contra el hombre,2003-08-01,7,0,7,0,7
71003,MINEROS,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
20402,MOCOMOCO,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra el hombre,2003-08-01,4,0,4,0,4
71001,MONTERO,violencia intrafamiliar,violencia contra el hombre,2003-08-01,14,0,14,0,14
40101,ORURO,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
70502,PAILON,violencia intrafamiliar,violencia contra el hombre,2003-08-01,2,0,2,0,2
31203,POCONA,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra el hombre,2003-08-01,3,0,3,0,3
31205,PUERTO VILLARROEL,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
31001,SACABA,violencia intrafamiliar,violencia contra el hombre,2003-08-01,4,0,4,0,4
30404,SACABAMBA,violencia intrafamiliar,violencia contra el hombre,2003-08-01,2,0,2,0,2
71302,SAIPINA,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
71104,SAN JULIAN,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
50501,SAN PEDRO DE BUENA VISTA,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
30902,SIPE SIPE,violencia intrafamiliar,violencia contra el hombre,2003-08-01,2,0,2,0,2
10101,SUCRE,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
60101,TARIJA,violencia intrafamiliar,violencia contra el hombre,2003-08-01,2,0,2,0,2
50102,TINGUIPAYA,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
30903,TIQUIPAYA,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
31601,TIRAQUE (CBBA),violencia intrafamiliar,violencia contra el hombre,2003-08-01,2,0,2,0,2
50801,TUPIZA,violencia intrafamiliar,violencia contra el hombre,2003-08-01,4,0,4,0,4
51201,UYUNI,violencia intrafamiliar,violencia contra el hombre,2003-08-01,3,0,3,0,3
20801,VIACHA,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
60303,VILLA MONTES,violencia intrafamiliar,violencia contra el hombre,2003-08-01,5,0,5,0,5
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el hombre,2003-08-01,3,0,3,0,3
70403,YAPACANI,violencia intrafamiliar,violencia contra el hombre,2003-08-01,1,0,1,0,1
30201,AIQUILE,violencia intrafamiliar,violencia contra el hombre,2003-09-01,3,0,3,0,3
10701,CAMARGO,violencia intrafamiliar,violencia contra el hombre,2003-09-01,2,0,2,0,2
70706,CAMIRI,violencia intrafamiliar,violencia contra el hombre,2003-09-01,6,0,6,0,6
30701,CAPINOTA,violencia intrafamiliar,violencia contra el hombre,2003-09-01,6,0,6,0,6
40102,CARACOLLO,violencia intrafamiliar,violencia contra el hombre,2003-09-01,3,0,3,0,3
22001,CARANAVI,violencia intrafamiliar,violencia contra el hombre,2003-09-01,8,0,8,0,8
40201,CHALLAPATA,violencia intrafamiliar,violencia contra el hombre,2003-09-01,6,0,6,0,6
70702,CHARAGUA,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
31204,CHIMORE,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
20501,CHUMA,violencia intrafamiliar,violencia contra el hombre,2003-09-01,5,0,5,0,5
50401,COLQUECHACA,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
21701,COPACABANA,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
21401,COROICO,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra el hombre,2003-09-01,10,0,10,0,10
10502,HUACARETA,violencia intrafamiliar,violencia contra el hombre,2003-09-01,3,0,3,0,3
40701,HUANUNI,violencia intrafamiliar,violencia contra el hombre,2003-09-01,2,0,2,0,2
90402,INGAVI (HUMAITA),violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
70104,LA GUARDIA,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra el hombre,2003-09-01,6,0,6,0,6
21202,LAJA,violencia intrafamiliar,violencia contra el hombre,2003-09-01,2,0,2,0,2
50203,LLALLAGUA,violencia intrafamiliar,violencia contra el hombre,2003-09-01,12,0,12,0,12
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
71001,MONTERO,violencia intrafamiliar,violencia contra el hombre,2003-09-01,37,0,37,0,37
40101,ORURO,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
21802,PAPEL PAMPA,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
31203,POCONA,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
40601,POOPO,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra el hombre,2003-09-01,4,0,4,0,4
31205,PUERTO VILLARROEL,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
31001,SACABA,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
30404,SACABAMBA,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
80302,SAN BORJA,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
70402,SAN CARLOS,violencia intrafamiliar,violencia contra el hombre,2003-09-01,2,0,2,0,2
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el hombre,2003-09-01,5,0,5,0,5
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra el hombre,2003-09-01,3,0,3,0,3
30902,SIPE SIPE,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
20603,TACACOMA,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
10601,TARABUCO,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
60101,TARIJA,violencia intrafamiliar,violencia contra el hombre,2003-09-01,2,0,2,0,2
41502,TODOS SANTOS,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
51201,UYUNI,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
20801,VIACHA,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
60303,VILLA MONTES,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el hombre,2003-09-01,2,0,2,0,2
11001,VILLA VACA GUZMAN (MUYUPAMPA),violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
51501,VILLAZON,violencia intrafamiliar,violencia contra el hombre,2003-09-01,1,0,1,0,1
20201,ACHACACHI,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
20202,ANCORAIMES,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
21203,BATALLAS,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
60202,BERMEJO,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
21304,CALAMARCA,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
70706,CAMIRI,violencia intrafamiliar,violencia contra el hombre,2003-10-01,7,0,7,0,7
30701,CAPINOTA,violencia intrafamiliar,violencia contra el hombre,2003-10-01,3,0,3,0,3
40201,CHALLAPATA,violencia intrafamiliar,violencia contra el hombre,2003-10-01,6,0,6,0,6
31002,COLOMI,violencia intrafamiliar,violencia contra el hombre,2003-10-01,4,0,4,0,4
50401,COLQUECHACA,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
21701,COPACABANA,violencia intrafamiliar,violencia contra el hombre,2003-10-01,6,0,6,0,6
21401,COROICO,violencia intrafamiliar,violencia contra el hombre,2003-10-01,2,0,2,0,2
20105,EL ALTO,violencia intrafamiliar,violencia contra el hombre,2003-10-01,7,0,7,0,7
60502,EL PUENTE(TJA),violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
21601,GRAL. J.J. PEREZ (CHARAZANI),violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
20602,GUANAY,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
40701,HUANUNI,violencia intrafamiliar,violencia contra el hombre,2003-10-01,7,0,7,0,7
70104,LA GUARDIA,violencia intrafamiliar,violencia contra el hombre,2003-10-01,2,0,2,0,2
20101,LA PAZ,violencia intrafamiliar,violencia contra el hombre,2003-10-01,3,0,3,0,3
50203,LLALLAGUA,violencia intrafamiliar,violencia contra el hombre,2003-10-01,7,0,7,0,7
71003,MINEROS,violencia intrafamiliar,violencia contra el hombre,2003-10-01,11,0,11,0,11
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra el hombre,2003-10-01,4,0,4,0,4
71001,MONTERO,violencia intrafamiliar,violencia contra el hombre,2003-10-01,22,0,22,0,22
30302,MOROCHATA,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
20702,PELECHUCO,violencia intrafamiliar,violencia contra el hombre,2003-10-01,3,0,3,0,3
31202,POJO (CBBA),violencia intrafamiliar,violencia contra el hombre,2003-10-01,5,0,5,0,5
10103,POROMA,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
31205,PUERTO VILLARROEL,violencia intrafamiliar,violencia contra el hombre,2003-10-01,3,0,3,0,3
30901,QUILLACOLLO,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
30404,SACABAMBA,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
50701,SACACA,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
80302,SAN BORJA,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
71104,SAN JULIAN,violencia intrafamiliar,violencia contra el hombre,2003-10-01,2,0,2,0,2
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
21301,SICA SICA (VILLA AROMA),violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
30902,SIPE SIPE,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
10101,SUCRE,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
10601,TARABUCO,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
30401,TARATA,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
60101,TARIJA,violencia intrafamiliar,violencia contra el hombre,2003-10-01,2,0,2,0,2
10202,TARVITA,violencia intrafamiliar,violencia contra el hombre,2003-10-01,2,0,2,0,2
20803,TIAWANACU,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
30903,TIQUIPAYA,violencia intrafamiliar,violencia contra el hombre,2003-10-01,3,0,3,0,3
50801,TUPIZA,violencia intrafamiliar,violencia contra el hombre,2003-10-01,6,0,6,0,6
51201,UYUNI,violencia intrafamiliar,violencia contra el hombre,2003-10-01,3,0,3,0,3
20801,VIACHA,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
60303,VILLA MONTES,violencia intrafamiliar,violencia contra el hombre,2003-10-01,3,0,3,0,3
31402,VILLA RIVERO,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el hombre,2003-10-01,7,0,7,0,7
51501,VILLAZON,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
30904,VINTO,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
70403,YAPACANI,violencia intrafamiliar,violencia contra el hombre,2003-10-01,1,0,1,0,1
30201,AIQUILE,violencia intrafamiliar,violencia contra el hombre,2003-11-01,5,0,5,0,5
30601,ARQUE,violencia intrafamiliar,violencia contra el hombre,2003-11-01,3,0,3,0,3
60202,BERMEJO,violencia intrafamiliar,violencia contra el hombre,2003-11-01,2,0,2,0,2
10701,CAMARGO,violencia intrafamiliar,violencia contra el hombre,2003-11-01,3,0,3,0,3
70706,CAMIRI,violencia intrafamiliar,violencia contra el hombre,2003-11-01,10,0,10,0,10
40102,CARACOLLO,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
22001,CARANAVI,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
40201,CHALLAPATA,violencia intrafamiliar,violencia contra el hombre,2003-11-01,4,0,4,0,4
50202,CHAYANTA,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
31204,CHIMORE,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
20501,CHUMA,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
30801,CLIZA,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
30101,COCHABAMBA,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
31002,COLOMI,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
50401,COLQUECHACA,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
71301,COMARAPA,violencia intrafamiliar,violencia contra el hombre,2003-11-01,3,0,3,0,3
21701,COPACABANA,violencia intrafamiliar,violencia contra el hombre,2003-11-01,7,0,7,0,7
21602,CURVA,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
20804,DESAGUADERO,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
20105,EL ALTO,violencia intrafamiliar,violencia contra el hombre,2003-11-01,10,0,10,0,10
21601,GRAL. J.J. PEREZ (CHARAZANI),violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
40701,HUANUNI,violencia intrafamiliar,violencia contra el hombre,2003-11-01,7,0,7,0,7
21102,IRUPANA (VILLA DE LANZA),violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
21202,LAJA,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
50203,LLALLAGUA,violencia intrafamiliar,violencia contra el hombre,2003-11-01,9,0,9,0,9
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
40101,ORURO,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
21104,PALOS BLANCOS,violencia intrafamiliar,violencia contra el hombre,2003-11-01,2,0,2,0,2
20702,PELECHUCO,violencia intrafamiliar,violencia contra el hombre,2003-11-01,2,0,2,0,2
31203,POCONA,violencia intrafamiliar,violencia contra el hombre,2003-11-01,2,0,2,0,2
21201,PUCARANI,violencia intrafamiliar,violencia contra el hombre,2003-11-01,2,0,2,0,2
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra el hombre,2003-11-01,4,0,4,0,4
20403,PUERTO CARABUCO,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
31401,PUNATA,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
31001,SACABA,violencia intrafamiliar,violencia contra el hombre,2003-11-01,3,0,3,0,3
80302,SAN BORJA,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra el hombre,2003-11-01,9,0,9,0,9
10403,SOPACHUY,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
10101,SUCRE,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
10202,TARVITA,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
50801,TUPIZA,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
51201,UYUNI,violencia intrafamiliar,violencia contra el hombre,2003-11-01,2,0,2,0,2
30502,VACAS,violencia intrafamiliar,violencia contra el hombre,2003-11-01,3,0,3,0,3
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el hombre,2003-11-01,10,0,10,0,10
51501,VILLAZON,violencia intrafamiliar,violencia contra el hombre,2003-11-01,1,0,1,0,1
20201,ACHACACHI,violencia intrafamiliar,violencia contra el hombre,2003-12-01,2,0,2,0,2
30201,AIQUILE,violencia intrafamiliar,violencia contra el hombre,2003-12-01,1,0,1,0,1
31501,BOLIVAR,violencia intrafamiliar,violencia contra el hombre,2003-12-01,1,0,1,0,1
70706,CAMIRI,violencia intrafamiliar,violencia contra el hombre,2003-12-01,5,0,5,0,5
30701,CAPINOTA,violencia intrafamiliar,violencia contra el hombre,2003-12-01,4,0,4,0,4
22001,CARANAVI,violencia intrafamiliar,violencia contra el hombre,2003-12-01,5,0,5,0,5
40201,CHALLAPATA,violencia intrafamiliar,violencia contra el hombre,2003-12-01,5,0,5,0,5
50202,CHAYANTA,violencia intrafamiliar,violencia contra el hombre,2003-12-01,1,0,1,0,1
31204,CHIMORE,violencia intrafamiliar,violencia contra el hombre,2003-12-01,1,0,1,0,1
30801,CLIZA,violencia intrafamiliar,violencia contra el hombre,2003-12-01,4,0,4,0,4
30101,COCHABAMBA,violencia intrafamiliar,violencia contra el hombre,2003-12-01,1,0,1,0,1
50401,COLQUECHACA,violencia intrafamiliar,violencia contra el hombre,2003-12-01,1,0,1,0,1
21701,COPACABANA,violencia intrafamiliar,violencia contra el hombre,2003-12-01,4,0,4,0,4
20804,DESAGUADERO,violencia intrafamiliar,violencia contra el hombre,2003-12-01,2,0,2,0,2
20105,EL ALTO,violencia intrafamiliar,violencia contra el hombre,2003-12-01,22,0,22,0,22
40701,HUANUNI,violencia intrafamiliar,violencia contra el hombre,2003-12-01,1,0,1,0,1
21105,LA ASUNTA,violencia intrafamiliar,violencia contra el hombre,2003-12-01,1,0,1,0,1
20101,LA PAZ,violencia intrafamiliar,violencia contra el hombre,2003-12-01,11,0,11,0,11
50203,LLALLAGUA,violencia intrafamiliar,violencia contra el hombre,2003-12-01,17,0,17,0,17
71003,MINEROS,violencia intrafamiliar,violencia contra el hombre,2003-12-01,2,0,2,0,2
20402,MOCOMOCO,violencia intrafamiliar,violencia contra el hombre,2003-12-01,3,0,3,0,3
10501,MONTEAGUDO,violencia intrafamiliar,violencia contra el hombre,2003-12-01,3,0,3,0,3
21104,PALOS BLANCOS,violencia intrafamiliar,violencia contra el hombre,2003-12-01,1,0,1,0,1
31202,POJO (CBBA),violencia intrafamiliar,violencia contra el hombre,2003-12-01,6,0,6,0,6
20401,PUERTO ACOSTA,violencia intrafamiliar,violencia contra el hombre,2003-12-01,1,0,1,0,1
90201,PUERTO RICO,violencia intrafamiliar,violencia contra el hombre,2003-12-01,1,0,1,0,1
31205,PUERTO VILLARROEL,violencia intrafamiliar,violencia contra el hombre,2003-12-01,1,0,1,0,1
31401,PUNATA,violencia intrafamiliar,violencia contra el hombre,2003-12-01,3,0,3,0,3
30404,SACABAMBA,violencia intrafamiliar,violencia contra el hombre,2003-12-01,1,0,1,0,1
71302,SAIPINA,violencia intrafamiliar,violencia contra el hombre,2003-12-01,1,0,1,0,1
71102,SAN JAVIER(STC),violencia intrafamiliar,violencia contra el hombre,2003-12-01,1,0,1,0,1
50501,SAN PEDRO DE BUENA VISTA,violencia intrafamiliar,violencia contra el hombre,2003-12-01,1,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,violencia intrafamiliar,violencia contra el hombre,2003-12-01,1,0,1,0,1
30902,SIPE SIPE,violencia intrafamiliar,violencia contra el hombre,2003-12-01,1,0,1,0,1
10101,SUCRE,violencia intrafamiliar,violencia contra el hombre,2003-12-01,2,0,2,0,2
60101,TARIJA,violencia intrafamiliar,violencia contra el hombre,2003-12-01,1,0,1,0,1
50201,UNCIA,violencia intrafamiliar,violencia contra el hombre,2003-12-01,1,0,1,0,1
20801,VIACHA,violencia intrafamiliar,violencia contra el hombre,2003-12-01,1,0,1,0,1
60303,VILLA MONTES,violencia intrafamiliar,violencia contra el hombre,2003-12-01,3,0,3,0,3
31003,VILLA TUNARI,violencia intrafamiliar,violencia contra el hombre,2003-12-01,3,0,3,0,3
50602,VITICHI,violencia intrafamiliar,violencia contra el hombre,2003-12-01,1,0,1,0,1
