codigo_municipio,municipio,grupo,variable,mes,de-1-ano_masculino,de-1-ano-1_femenino,1-a-4-anos_masculino,1-a-4-anos-1_femenino,5-a-9-anos_masculino,5-a-9-anos-1_femenino,10-a-20-anos_masculino,10-a-20-anos-1_femenino,21-a-59-anos_masculino,21-a-59-anos-1_femenino,60-y-mas_masculino,60-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
21204,PUERTO PEREZ,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,1,1,6,0,3,0,10,1,11
31205,PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
31401,PUNATA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3
80201,RIBERALTA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,1,0,2,0,4,5,11,4,2,2,20,11,31
80304,RURRENABAQUE,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,1,2,1,0,0,2,2,0,0,4,4,8
31001,SACABA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,1,1,1,2,0,3,1,7,1,0,4,13,17
70301,SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,1,0,0,0,2,1,3,2,14,7,2,0,22,10,32
70501,SAN JOSE DE CHIQUITOS,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
70302,SAN MIGUEL DE VELASCO,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
80401,SANTA ANA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
70101,SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",hechos de transito,2010-03-01,0,0,2,1,2,1,1,1,6,5,0,0,11,8,19
