codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses_masculino,a-menor-de-6-meses-1_femenino,b-6-m-a-menor-de-1-ano_masculino,b-6-m-a-menor-de-1-ano-1_femenino,c-1-4-anos_masculino,c-1-4-anos-1_femenino,d-5-9-anos_masculino,d-5-9-anos-1_femenino,e-10-14-anos_masculino,e-10-14-anos-1_femenino,f-15-19-anos_masculino,f-15-19-anos-1_femenino,g-20-39-anos_masculino,g-20-39-anos-1_femenino,h-40-49-anos_masculino,h-40-49-anos-1_femenino,i-50-59-anos_masculino,i-50-59-anos-1_femenino,j-60-anos-y-mas_masculino,j-60-anos-y-mas-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
71301,COMARAPA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3
71101,CONCEPCION,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
21401,COROICO,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2
20105,EL ALTO,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,1,1,1,0,0,0,1,2,0,3,0,11,0,27,0,7,0,6,2,2,5,59,64
41101,EUCALIPTUS,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
90203,FILADELFIA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10502,HUACARETA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
40701,HUANUNI,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,4,4
21102,IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21105,LA ASUNTA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,1,1,1,0,1,1,1,2,3,0,2,1,0,0,0,5,9,14
70104,LA GUARDIA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
20101,LA PAZ,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,4,0,0,1,5,2,16,18
11003,MACHARETI,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
70903,MAIRANA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,4,4
71003,MINEROS,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2
31301,MIZQUE,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,2,3,5
10501,MONTEAGUDO,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,5,5
30302,MOROCHATA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,4
40101,ORURO,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,4
21104,PALOS BLANCOS,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,6,6
31203,POCONA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,3,4
50101,POTOSI,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,3,4,2,5,7,16,15,31,0,0,0,0,0,0,27,56,83
80703,PUERTO SILES,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31205,PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
51101,PUNA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
31401,PUNATA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,5,5
50402,RAVELO,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2
80201,RIBERALTA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
80304,RURRENABAQUE,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
31001,SACABA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
50701,SACACA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
70901,SAMAIPATA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70301,SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
90302,SAN LORENZO(PND),"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10702,SAN LUCAS,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2
50501,SAN PEDRO DE BUENA VISTA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
21702,SAN PEDRO DE TIQUINA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
80401,SANTA ANA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
70101,SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,1,1,1,0,18,0,23,1,13,0,6,0,6,0,0,2,68,70
70602,SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
21301,SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,3,4
10403,SOPACHUY,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
10101,SUCRE,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,1,1,3,5,1,3,0,0,0,0,5,9,14
30401,TARATA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2
60101,TARIJA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,3,1,7,0,7,0,0,0,0,1,17,18
50102,TINGUIPAYA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
30903,TIQUIPAYA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,1,1,2,0,1,3,16,4,8,11,8,22,5,29,3,10,0,0,4,3,48,83,131
31601,TIRAQUE (CBBA),"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,3
30802,TOCO,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,3
10402,TOMINA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
50801,TUPIZA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,2,4,0,1,1,0,0,1,0,0,0,1,3,7,10
50201,UNCIA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
51201,UYUNI,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
10704,VILLA CHARCAS,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
60303,VILLA MONTES,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
31003,VILLA TUNARI,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
11001,VILLA VACA GUZMAN (MUYUPAMPA),"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
51501,VILLAZON,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
21103,YANACACHI,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70403,YAPACANI,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
10102,YOTALA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
30201,AIQUILE,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,4
30501,ARANI,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
30701,CAPINOTA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2
22001,CARANAVI,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,1,4,4,12,2,3,3,1,1,0,11,20,31
31204,CHIMORE,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
40302,CHOQUE COTA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
30801,CLIZA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,3,4
90101,COBIJA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3
30101,COCHABAMBA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,7,7
30905,COLCAPIRHUA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
50901,"COLCHA ""K""","violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
71101,CONCEPCION,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21402,CORIPATA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
20105,EL ALTO,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,2,1,0,0,1,0,0,0,0,1,0,6,1,26,2,5,0,0,3,3,9,42,51
10405,EL VILLAR,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
41101,EUCALIPTUS,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
11002,HUACAYA (VILLA DE HUACAYA),"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
40501,HUACHACALLA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
40701,HUANUNI,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,3
41601,HUAYLLAMARCA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,3
10703,INCAHUASI,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21105,LA ASUNTA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,2,1,2,0,0,0,2,2,12,0,1,2,0,0,0,5,19,24
20101,LA PAZ,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,1,0,1,1,0,1,0,0,0,0,0,3,1,13,0,0,7,4,10,22,32
21202,LAJA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2
70903,MAIRANA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,7,7
20607,MAPIRI,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,3
31301,MIZQUE,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,4,4
10501,MONTEAGUDO,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
70803,MORO MORO,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
30302,MOROCHATA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3
40101,ORURO,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
21104,PALOS BLANCOS,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
31203,POCONA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,3
10103,POROMA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
50101,POTOSI,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,6,12,5,11,1,1,0,0,0,0,12,24,36
70805,PUCARA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31205,PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
31401,PUNATA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,2,4,6
50402,RAVELO,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
31001,SACABA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6
70301,SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
90302,SAN LORENZO(PND),"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
71005,SAN PEDRO,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
50501,SAN PEDRO DE BUENA VISTA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,2,2,4
70101,SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,1,0,0,0,18,0,19,0,13,0,5,0,4,0,0,0,60,60
70602,SANTA ROSA DEL SARA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
21301,SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,3
20601,SORATA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
10101,SUCRE,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,4
30602,TACOPAYA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
60101,TARIJA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,1,0,1,0,7,27,11,0,0,0,0,0,0,27,20,47
10202,TARVITA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
50102,TINGUIPAYA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,3,4
20606,TIPUANI,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
30903,TIQUIPAYA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,4,3,1,2,6,3,12,4,9,6,3,15,4,25,4,1,0,2,2,3,45,64,109
10402,TOMINA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
50502,TORO TORO,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31201,TOTORA(CBBA),"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
50801,TUPIZA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,3,8,0,3,0,2,0,0,0,0,0,0,3,13,16
50201,UNCIA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
51201,UYUNI,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
30904,VINTO,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
21103,YANACACHI,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,3
70403,YAPACANI,"violencia, hechos de transito y accidentes",violencia en la familia,2017-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
30301,AYOPAYA (V. DE INDEPENDENCIA),"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
60202,BERMEJO,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
51102,"CAIZA ""D""","violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
10701,CAMARGO,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70706,CAMIRI,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
30701,CAPINOTA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
22001,CARANAVI,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,1,0,0,0,9,9
21803,CHACARILLA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
70702,CHARAGUA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
30801,CLIZA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
90101,COBIJA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
30101,COCHABAMBA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,5,0,0,0,0,0,10,10
50401,COLQUECHACA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
71301,COMARAPA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
71101,CONCEPCION,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,3
10902,CULPINA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
20105,EL ALTO,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,2,0,0,0,1,0,1,0,1,0,0,4,0,14,1,1,0,0,0,1,6,20,26
10405,EL VILLAR,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
31206,ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
40701,HUANUNI,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,2,5,7
41601,HUAYLLAMARCA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
21102,IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
21105,LA ASUNTA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,1,0,0,0,0,0,0,2,1,3,0,1,1,1,0,0,3,7,10
70104,LA GUARDIA,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2
20101,LA PAZ,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,3,2,0,2,0,0,1,1,0,5,3,4,0,1,7,9,14,24,38
10903,LAS CARRERAS,"violencia, hechos de transito y accidentes",violencia en la familia,2017-07-01,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2
