codigo_municipio,municipio,grupo,variable,mes,hombres de 6 meses,mujeres menores a 6 meses,hombres de 6 meses a 1 año,mujeres de 6 meses a 1 año,hombres de 1 a 4 años,mujeres de 1 a 4 años,hombres de 5 a 9 años,mujeres de 5 a 9 años,hombres de 10 a 14 años,mujeres de 10 a 14 años,hombres de 15 a 19 años,mujeres de 15 a 19 años,hombres de 20 a 39 años,mujeres de 20 a 39 años,hombres de 40 a 49 años,mujeres de 40 a 49 años,hombres de 50 a 59 años,mujeres de 50 a 59 años,hombres de 60 y más años,mujeres de 60 y más años,hombres total,mujeres total,total
31003,VILLA TUNARI,"violencia, hechos de transito y accidentes",violencia en la familia,2015-06-01,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,4,4
11001,VILLA VACA GUZMAN (MUYUPAMPA),"violencia, hechos de transito y accidentes",violencia en la familia,2015-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,3,4
70201,WARNES,"violencia, hechos de transito y accidentes",violencia en la familia,2015-06-01,0,0,1,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,5,8
20903,YACO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
60301,YACUIBA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70403,YAPACANI,"violencia, hechos de transito y accidentes",violencia en la familia,2015-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2
10102,YOTALA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
30201,AIQUILE,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,3,0,0,0,8,8
10404,ALCALA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
20701,APOLO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
71501,ASCENCION DE GUARAYOS,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
21203,BATALLAS,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2
50301,BETANZOS,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
20302,CAQUIAVIRI,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
50702,CARIPUYO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
40903,CHIPAYA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,3
30801,CLIZA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
90101,COBIJA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,3
30101,COCHABAMBA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,8,1,4,0,1,0,5,0,1,1,19,20
30905,COLCAPIRHUA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
31002,COLOMI,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,3
21401,COROICO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,5,5
71106,CUATRO CAÑADAS,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
40401,CURAHUARA DE CARANGAS,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,5,5
20105,EL ALTO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,2,1,0,0,0,1,1,11,0,3,0,0,0,0,3,16,19
71503,EL PUENTE(STC),"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
60601,ENTRE RIOS TRJ,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
31206,ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,3
40701,HUANUNI,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,1,0,0,0,0,1,8,9
80803,HUARACAJE,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10703,INCAHUASI,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
21501,IXIAMAS,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
21105,LA ASUNTA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
20101,LA PAZ,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,1,2,1,1,1,0,2,1,1,19,19,17,24,2,1,1,0,43,50,93
21202,LAJA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
70903,MAIRANA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,3
20607,MAPIRI,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
31301,MIZQUE,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,2,4
10303,MOJOCOYA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
10501,MONTEAGUDO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,0,1,0,0,0,7,3,10
71001,MONTERO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,3,2,5
30203,OMEREQUE,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3
40101,ORURO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,1,2,0,0,1,10,11
21104,PALOS BLANCOS,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
50403,POCOATA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
40601,POOPO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
21201,PUCARANI,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
71401,PUERTO SUAREZ,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
31401,PUNATA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,2,0,1,1,0,2,10,12
30901,QUILLACOLLO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
80201,RIBERALTA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,1,1,0,0,12,10,1,1,0,1,0,3,0,3,0,0,0,0,0,0,14,19,33
70503,ROBORE,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
80304,RURRENABAQUE,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
31001,SACABA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,3,0,0,0,0,0,11,11
50701,SACACA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
80602,SAN ANDRES,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
20805,SAN ANDRES DE MACHACA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
21502,SAN BUENA VENTURA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70301,SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
80102,SAN JAVIER(BNI),"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
71104,SAN JULIAN,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
50501,SAN PEDRO DE BUENA VISTA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70101,SANTA CRUZ DE LA SIERRA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,1,0,0,1,2,0,15,1,16,1,5,0,0,0,0,3,39,42
21901,SANTIAGO DE MACHACA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
21301,SICA SICA (VILLA AROMA),"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,2,3
10101,SUCRE,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,2,0,0,0,1,1,8,9
31101,TAPACARI,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
60101,TARIJA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,2,0,1,0,8,0,10,0,1,0,0,0,22,22
31601,TIRAQUE (CBBA),"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,4,4
30802,TOCO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
10402,TOMINA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
50502,TORO TORO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
31201,TOTORA(CBBA),"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
50801,TUPIZA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,1,1,1,7,8
60303,VILLA MONTES,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,5,1,6
90502,VILLA NUEVA (LOMA ALTA),"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31003,VILLA TUNARI,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,3
11001,VILLA VACA GUZMAN (MUYUPAMPA),"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,2,3,5
30904,VINTO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70201,WARNES,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10102,YOTALA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
51302,ACACIO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
30201,AIQUILE,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0,0,0,8,8
10404,ALCALA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
22002,ALTO BENI,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4
51301,ARAMPAMPA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
30601,ARQUE,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
50802,ATOCHA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
21203,BATALLAS,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
50301,BETANZOS,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,3,2,5
10701,CAMARGO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
70706,CAMIRI,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
40102,CARACOLLO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2
71403,CARMEN RIVERO TORREZ,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31204,CHIMORE,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
90101,COBIJA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
30101,COCHABAMBA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,1,0,0,0,0,3,6,9
30905,COLCAPIRHUA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,3
21306,COLQUENCHA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
21401,COROICO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,8,8
40301,CORQUE,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
50601,COTAGAITA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
71106,CUATRO CAÑADAS,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2
40401,CURAHUARA DE CARANGAS,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
20105,EL ALTO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,1,0,0,2,2,3,1,1,0,1,0,10,1,4,0,5,0,1,5,27,32
71503,EL PUENTE(STC),"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
70105,EL TORNO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
31206,ENTRE RIOS CBBA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,1,0,0,1,10,11
20405,ESCOMA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
80402,EXALTACION,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,3
90203,FILADELFIA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
20802,GUAQUI,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
80202,GUAYARAMERIN,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
40701,HUANUNI,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,1,0,0,1,0,0,0,0,2,1,13,0,2,0,0,0,0,2,18,20
20404,HUMANATA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
10703,INCAHUASI,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
21102,IRUPANA (VILLA DE LANZA),"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
21105,LA ASUNTA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,1,8,9
70104,LA GUARDIA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,7,7
20101,LA PAZ,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,1,0,1,1,1,1,1,1,32,41,11,6,8,4,3,0,58,54,112
21202,LAJA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,3,4
50203,LLALLAGUA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
11003,MACHARETI,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
70903,MAIRANA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
20607,MAPIRI,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,5,5
31301,MIZQUE,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,1,0,0,0,0,0,0,0,1,8,1,3,1,0,0,0,4,11,15
10501,MONTEAGUDO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4,3,0,0,1,0,7,8,15
71001,MONTERO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
30302,MOROCHATA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
90401,NACEBE (SANTA ROSA DEL ABUNA),"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
40101,ORURO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,1,0,0,3,0,5,0,1,0,1,0,0,1,10,11
10401,PADILLA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
50403,POCOATA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
31203,POCONA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
40601,POOPO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
50101,POTOSI,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,4,4
90301,PUERTO GONZALO MORENO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
71401,PUERTO SUAREZ,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
31205,PUERTO VILLARROEL,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
51101,PUNA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31401,PUNATA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,2,0,2,0,1,1,15,16
50402,RAVELO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,3
80201,RIBERALTA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,1,0,5,0,17,13,2,3,0,0,0,0,0,4,0,2,0,0,0,0,25,22,47
70503,ROBORE,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
80304,RURRENABAQUE,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
31001,SACABA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,2,2,4
70901,SAMAIPATA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2
20805,SAN ANDRES DE MACHACA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
80302,SAN BORJA,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,3
70301,SAN IGNACIO DE VELASCO,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,2,6,8
71102,SAN JAVIER(STC),"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
10702,SAN LUCAS,"violencia, hechos de transito y accidentes",violencia en la familia,2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
