codigo_municipio,municipio,grupo,variable,mes,< de 1 año,1 a 4 años,5 a 14 años,15 a 59 años,60 y más,TOTAL
40101,ORURO,sospecha diagnostica,sarampion / rubeola,2007-02-01,0.0,0.0,1.0,0.0,0.0,1.0
30901,QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2007-02-01,1.0,0.0,0.0,0.0,0.0,1.0
10501,MONTEAGUDO,sospecha diagnostica,sarampion / rubeola,2007-03-01,1.0,0.0,0.0,0.0,0.0,1.0
30901,QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2007-03-01,0.0,0.0,1.0,0.0,0.0,1.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2007-04-01,0.0,1.0,0.0,1.0,0.0,2.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2007-05-01,0.0,0.0,0.0,1.0,0.0,1.0
30901,QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2007-05-01,0.0,2.0,1.0,0.0,0.0,3.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2007-05-01,0.0,0.0,0.0,1.0,0.0,1.0
60101,TARIJA,sospecha diagnostica,sarampion / rubeola,2007-05-01,0.0,0.0,1.0,0.0,0.0,1.0
10801,VILLA SERRANO,sospecha diagnostica,sarampion / rubeola,2007-05-01,0.0,0.0,0.0,1.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2007-07-01,0.0,0.0,1.0,0.0,0.0,1.0
40101,ORURO,sospecha diagnostica,sarampion / rubeola,2007-07-01,0.0,0.0,0.0,1.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2007-08-01,5.0,2.0,1.0,0.0,0.0,8.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2007-08-01,0.0,0.0,3.0,0.0,0.0,3.0
10501,MONTEAGUDO,sospecha diagnostica,sarampion / rubeola,2007-08-01,0.0,0.0,1.0,0.0,0.0,1.0
60101,TARIJA,sospecha diagnostica,sarampion / rubeola,2007-08-01,0.0,1.0,0.0,0.0,0.0,1.0
71403,CARMEN RIVERO TORREZ,sospecha diagnostica,sarampion / rubeola,2007-09-01,0.0,0.0,1.0,0.0,0.0,1.0
30905,COLCAPIRHUA,sospecha diagnostica,sarampion / rubeola,2007-09-01,1.0,0.0,0.0,0.0,0.0,1.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2007-09-01,1.0,0.0,0.0,0.0,0.0,1.0
70601,PORTACHUELO,sospecha diagnostica,sarampion / rubeola,2007-09-01,0.0,0.0,0.0,1.0,0.0,1.0
30901,QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2007-09-01,0.0,1.0,1.0,0.0,0.0,2.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2007-09-01,2.0,0.0,0.0,0.0,0.0,2.0
30801,CLIZA,sospecha diagnostica,sarampion / rubeola,2007-10-01,1.0,1.0,0.0,0.0,0.0,2.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2007-10-01,1.0,1.0,1.0,0.0,0.0,3.0
70102,COTOCA,sospecha diagnostica,sarampion / rubeola,2007-10-01,0.0,0.0,1.0,0.0,0.0,1.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2007-10-01,0.0,0.0,2.0,0.0,0.0,2.0
70105,EL TORNO,sospecha diagnostica,sarampion / rubeola,2007-10-01,0.0,0.0,1.0,0.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,sarampion / rubeola,2007-10-01,0.0,1.0,1.0,0.0,0.0,2.0
10101,SUCRE,sospecha diagnostica,sarampion / rubeola,2007-10-01,0.0,0.0,0.0,1.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2007-11-01,0.0,1.0,2.0,0.0,0.0,3.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2007-11-01,0.0,0.0,2.0,0.0,0.0,2.0
40501,HUACHACALLA,sospecha diagnostica,sarampion / rubeola,2007-11-01,0.0,0.0,1.0,0.0,0.0,1.0
20101,LA PAZ,sospecha diagnostica,sarampion / rubeola,2007-11-01,0.0,1.0,4.0,0.0,0.0,5.0
50203,LLALLAGUA,sospecha diagnostica,sarampion / rubeola,2007-11-01,0.0,1.0,0.0,0.0,0.0,1.0
80501,SAN IGNACIO,sospecha diagnostica,sarampion / rubeola,2007-11-01,0.0,0.0,0.0,1.0,0.0,1.0
70101,SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2007-11-01,0.0,0.0,1.0,0.0,0.0,1.0
30101,COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2007-12-01,0.0,1.0,0.0,0.0,0.0,1.0
20105,EL ALTO,sospecha diagnostica,sarampion / rubeola,2007-12-01,0.0,1.0,1.0,0.0,0.0,2.0
70601,PORTACHUELO,sospecha diagnostica,sarampion / rubeola,2007-12-01,0.0,0.0,1.0,1.0,0.0,2.0
30901,QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2007-12-01,2.0,0.0,0.0,0.0,0.0,2.0
