codigo_municipio,municipio,grupo,variable,mes,hombres menores a 2 años,mujeres menores a 2 años,hombres de 2 a 4 años,mujeres de 2 a 4 años,hombres total,mujeres total,total
31302,VILA VILA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,8,14,2,3,10,17,27
31402,VILLA RIVERO,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,0,0,0,1,0,1,1
31003,VILLA TUNARI,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,1,2,1,3,2,5,7
60301,YACUIBA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,5,1,3,4,8,5,13
10102,YOTALA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,25,19,34,33,59,52,111
60402,YUNCHARA,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,0,1,2,0,2,1,3
10301,ZUDAÑEZ,desnutricion global - cronica,global peso bajo (m + g)),2007-08-01,1,1,3,4,4,5,9
51302,ACACIO,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,1,0,0,0,1,0,1
31303,ALALAY,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,5,3,0,3,5,6,11
41201,ANDAMARCA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,3,2,0,0,3,2,5
30402,ANZALDO,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,2,1,0,1,2,2,4
30403,ARBIETO,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,7,4,2,4,9,8,17
30601,ARQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,2,1,0,4,2,5,7
41202,BELEN DE ANDAMARCA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,1,0,0,0,1,1
50301,BETANZOS,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,6,6,1,7,7,13,20
70703,CABEZAS,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,0,0,1,0,1,1
50702,CARIPUYO,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,8,9,2,8,10,17,27
40201,CHALLAPATA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,15,13,12,15,27,28,55
70702,CHARAGUA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,0,1,0,1,0,1
50202,CHAYANTA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,1,3,2,2,3,5,8
40302,CHOQUE COTA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,1,0,0,0,1,1
21004,COLQUIRI,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,13,18,7,9,20,27,47
71301,COMARAPA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,0,0,1,0,1,1
50601,COTAGAITA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,5,3,6,5,11,8,19
70102,COTOCA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,7,6,9,4,16,10,26
40401,CURAHUARA DE CARANGAS,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,2,1,0,1,2,3
70105,EL TORNO,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,4,4,2,11,6,15,21
10405,EL VILLAR,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,15,17,15,23,30,40,70
60601,ENTRE RIOS,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,1,0,0,0,1,1
41101,EUCALIPTUS,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,3,1,0,0,3,1,4
40501,HUACHACALLA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,1,0,0,0,1,0,1
40701,HUANUNI,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,1,1,0,0,1,1,2
21005,ICHOCA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,0,0,1,0,1,1
21001,INQUISIVI,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,14,11,9,14,23,25,48
70104,LA GUARDIA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,9,6,9,2,18,8,26
50203,LLALLAGUA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,5,5,2,2,7,7,14
80601,LORETO,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,1,1,0,0,1,1,2
10303,MOJOCOYA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,2,0,0,0,2,2
30302,MOROCHATA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,2,1,1,1,3,2,5
50404,OCURI,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,1,0,1,0,2,2
40101,ORURO,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,18,18,4,6,22,24,46
60201,PADCAYA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,0,0,1,0,1,1
30202,PASORAPA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,2,0,0,0,2,2
50403,POCOATA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,3,3,2,1,5,4,9
51203,PORCO,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,3,3,1,0,4,3,7
70103,PORONGO,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,1,1,2,0,3,1,4
50101,POTOSI,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,26,30,11,7,37,37,74
10302,PRESTO,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,8,5,3,3,11,8,19
80201,RIBERALTA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,30,38,14,13,44,51,95
70503,ROBORE,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,1,1,0,0,1,1,2
80304,RURRENABAQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,3,3,1,1,4,4,8
50701,SACACA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,14,12,10,17,24,29,53
40801,SALINAS DE GARCI MENDOZA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,12,4,8,1,20,5,25
80602,SAN ANDRES,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,1,5,1,3,2,8,10
31403,SAN BENITO,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,2,1,0,1,2,2,4
80501,SAN IGNACIO,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,4,3,2,0,6,3,9
80102,SAN JAVIER(BNI),desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,1,0,0,1,1,1,2
60501,SAN LORENZO(TJA),desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,4,6,1,3,5,9,14
10702,SAN LUCAS,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,7,3,1,2,8,5,13
80401,SANTA ANA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,2,0,0,0,2,0,2
70101,SANTA CRUZ DE LA SIERRA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,6,7,4,4,10,11,21
80303,SANTA ROSA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,1,1,0,0,1,1,2
70602,SANTA ROSA DEL SARA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,1,1,3,3,4,4,8
40104,SORACACHI,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,2,4,2,2,4,6,10
10101,SUCRE,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,0,0,2,0,2,2
31101,TAPACARI,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,6,10,5,5,11,15,26
30401,TARATA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,4,1,0,1,4,2,6
50102,TINGUIPAYA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,1,0,0,0,1,0,1
30802,TOCO,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,1,4,2,4,3,7
30803,TOLATA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,0,0,1,0,1,1
50502,TORO TORO,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,18,9,17,15,35,24,59
31201,TOTORA(CBBA),desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,0,0,1,0,1,1
41301,TOTORA(ORR),desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,2,0,1,1,3,1,4
80101,TRINIDAD,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,11,14,2,3,13,17,30
31302,VILA VILA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,7,10,18,16,25,26,51
31003,VILLA TUNARI,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,0,7,4,2,4,9,13
60301,YACUIBA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,1,4,3,5,4,9,13
10102,YOTALA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,41,37,49,56,90,93,183
60402,YUNCHARA,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,2,1,2,3,4,4,8
10301,ZUDAÑEZ,desnutricion global - cronica,global peso bajo (m + g)),2007-09-01,2,1,2,3,4,4,8
31303,ALALAY,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,5,4,2,9,7,13,20
30403,ARBIETO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,1,2,1,2,2,4
30601,ARQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,4,3,1,3,5,8
71501,ASCENCION DE GUARAYOS,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,6,13,16,14,22,27,49
50301,BETANZOS,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,3,5,3,2,6,7,13
70703,CABEZAS,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,1,0,0,0,1,0,1
30701,CAPINOTA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,2,0,0,0,2,2
40102,CARACOLLO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,2,2,0,1,2,3,5
60302,CARAPARI,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,0,0,1,0,1,1
40201,CHALLAPATA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,19,11,19,26,38,37,75
50202,CHAYANTA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,4,2,4,5,8,7,15
40902,COIPASA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,1,0,0,0,1,0,1
21004,COLQUIRI,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,4,5,3,5,7,10,17
71301,COMARAPA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,1,1,2,1,3,2,5
40301,CORQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,3,0,0,1,3,1,4
50601,COTAGAITA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,12,12,17,19,29,31,60
70102,COTOCA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,4,12,8,7,12,19,31
40401,CURAHUARA DE CARANGAS,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,5,0,1,0,6,6
70105,EL TORNO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,2,5,4,0,6,5,11
41101,EUCALIPTUS,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,1,1,1,0,2,1,3
80402,EXALTACION,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,5,1,1,0,6,1,7
40501,HUACHACALLA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,2,0,0,0,2,2
40701,HUANUNI,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,3,3,0,0,3,3,6
21001,INQUISIVI,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,14,3,20,18,34,21,55
70104,LA GUARDIA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,15,15,5,4,20,19,39
41501,LA RIVERA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,1,0,0,0,1,1
21006,LICOMA PAMPA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,1,0,0,0,1,1
50203,LLALLAGUA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,1,1,0,0,1,1,2
31301,MIZQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,3,0,0,0,3,3
40101,ORURO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,20,18,4,10,24,28,52
30202,PASORAPA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,1,0,0,0,1,1
50403,POCOATA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,1,1,1,1,2,2,4
51203,PORCO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,0,1,1,1,1,2
10103,POROMA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,14,14,6,7,20,21,41
50101,POTOSI,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,11,0,1,0,12,0,12
10302,PRESTO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,5,3,2,2,7,5,12
31205,PUERTO VILLARROEL,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,1,0,3,0,4,4
80201,RIBERALTA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,49,47,27,35,76,82,158
70503,ROBORE,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,0,0,1,0,1,1
80304,RURRENABAQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,0,1,0,1,0,1
50701,SACACA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,13,10,15,17,28,27,55
40801,SALINAS DE GARCI MENDOZA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,3,3,2,2,5,5,10
80602,SAN ANDRES,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,2,1,2,1,4,2,6
31403,SAN BENITO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,2,0,0,0,2,2
80501,SAN IGNACIO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,2,8,5,1,7,9,16
70301,SAN IGNACIO DE VELASCO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,14,24,9,14,23,38,61
80102,SAN JAVIER(BNI),desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,1,0,0,0,1,0,1
70404,SAN JUAN DE YAPACANI,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,1,0,1,0,2,0,2
60501,SAN LORENZO(TJA),desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,1,1,1,1,2,3
10702,SAN LUCAS,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,4,5,2,3,6,8,14
71201,SAN MATIAS,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,1,0,2,0,3,3
80401,SANTA ANA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,4,4,2,4,6,8,14
70101,SANTA CRUZ DE LA SIERRA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,10,8,5,1,15,9,24
80303,SANTA ROSA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,3,2,0,1,3,3,6
40104,SORACACHI,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,1,1,0,0,1,1,2
31404,TACACHI,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,0,1,0,1,0,1
30401,TARATA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,1,0,2,2,3,2,5
60101,TARIJA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,6,0,0,0,6,0,6
50102,TINGUIPAYA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,5,4,7,6,12,10,22
30802,TOCO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,2,3,3,6,5,9,14
30803,TOLATA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,2,0,0,0,2,2
50502,TORO TORO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,13,11,3,7,16,18,34
31201,TOTORA(CBBA),desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,1,0,0,0,1,0,1
41301,TOTORA(ORR),desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,0,2,1,2,1,3
80101,TRINIDAD,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,11,19,1,3,12,22,34
40402,TURCO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,1,1,0,0,1,1,2
30502,VACAS,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,1,1,1,1,2,2,4
31302,VILA VILA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,6,9,2,0,8,9,17
31402,VILLA RIVERO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,1,2,0,2,1,3
10801,VILLA SERRANO,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,0,61,0,77,0,138,138
31003,VILLA TUNARI,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,7,10,1,2,8,12,20
60301,YACUIBA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,4,5,3,7,7,12,19
10102,YOTALA,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,25,26,37,55,62,81,143
10301,ZUDAÑEZ,desnutricion global - cronica,global peso bajo (m + g)),2007-10-01,2,0,5,5,7,5,12
30201,AIQUILE,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,12,2,1,1,13,3,16
31303,ALALAY,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,3,1,0,1,3,2,5
41201,ANDAMARCA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,4,0,0,1,4,5
30402,ANZALDO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,0,1,43,1,43,44
30403,ARBIETO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,1,0,1,0,2,2
30601,ARQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,0,0,1,0,1,1
50301,BETANZOS,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,3,1,2,0,5,1,6
51102,"CAIZA ""D""",desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,3,0,0,0,3,3
30701,CAPINOTA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,3,0,0,1,3,4
40201,CHALLAPATA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,14,17,14,21,28,38,66
50202,CHAYANTA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,8,5,8,8,16,13,29
21004,COLQUIRI,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,3,4,4,3,7,7,14
71301,COMARAPA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,1,0,0,0,1,1
40301,CORQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,3,5,0,0,3,5,8
50601,COTAGAITA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,5,3,5,4,10,7,17
70102,COTOCA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,8,16,4,9,12,25,37
40401,CURAHUARA DE CARANGAS,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,3,1,0,0,3,1,4
40103,EL CHORO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,2,0,0,0,2,2
70105,EL TORNO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,6,4,5,2,11,6,17
60601,ENTRE RIOS,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,0,0,1,0,1,1
41101,EUCALIPTUS,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,1,3,1,3,2,5
80402,EXALTACION,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,0,1,0,1,0,1
40501,HUACHACALLA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,1,1,0,1,1,2
40701,HUANUNI,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,21,7,6,5,27,12,39
21001,INQUISIVI,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,26,6,9,13,35,19,54
70104,LA GUARDIA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,13,9,12,5,25,14,39
21006,LICOMA PAMPA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,0,0,0,1,0,1
50203,LLALLAGUA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,3,1,2,1,5,2,7
80601,LORETO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,0,0,1,1,1,2
71003,MINEROS,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,0,1,0,1,0,1
31301,MIZQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,6,10,1,0,7,10,17
30302,MOROCHATA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,2,0,0,0,2,0,2
40101,ORURO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,7,11,1,4,8,15,23
60201,PADCAYA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,1,0,0,1,1,2
40602,PAZÑA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,2,1,0,1,2,3
50403,POCOATA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,4,2,2,3,6,5,11
31203,POCONA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,1,0,0,0,1,1
40601,POOPO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,0,3,0,4,0,4
51203,PORCO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,1,2,0,2,1,3
10103,POROMA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,4,4,4,5,8,9,17
70103,PORONGO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,1,0,1,1,2,3
10302,PRESTO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,5,3,3,3,8,6,14
80201,RIBERALTA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,62,55,26,36,88,91,179
80304,RURRENABAQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,1,1,0,1,1,2
50701,SACACA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,7,7,5,7,12,14,26
40801,SALINAS DE GARCI MENDOZA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,2,2,0,3,2,5
80602,SAN ANDRES,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,1,0,0,1,1,2
80501,SAN IGNACIO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,2,0,0,0,2,2
70301,SAN IGNACIO DE VELASCO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,15,23,5,10,20,33,53
70404,SAN JUAN DE YAPACANI,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,0,0,0,1,0,1
60501,SAN LORENZO(TJA),desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,1,2,3,3,4,7
10702,SAN LUCAS,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,5,5,2,6,7,11,18
71201,SAN MATIAS,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,2,4,1,5,3,8
80401,SANTA ANA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,7,5,3,1,10,6,16
70101,SANTA CRUZ DE LA SIERRA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,2,4,1,0,3,4,7
80303,SANTA ROSA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,2,1,0,0,2,1,3
40104,SORACACHI,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,2,0,2,0,4,4
10101,SUCRE,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,2,0,2,1,4,5
30602,TACOPAYA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,2,0,0,1,2,3
10601,TARABUCO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,0,0,1,0,1,1
30401,TARATA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,2,5,1,0,3,5,8
10202,TARVITA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,1,4,10,5,11,16
50102,TINGUIPAYA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,5,4,0,5,5,10
30802,TOCO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,2,0,0,0,2,0,2
30803,TOLATA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,1,0,0,0,1,1
41001,TOLEDO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,0,0,0,1,0,1
50502,TORO TORO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,10,9,4,10,14,19,33
31201,TOTORA(CBBA),desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,0,0,4,0,4,4
41301,TOTORA(ORR),desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,0,1,1,2,1,3
80101,TRINIDAD,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,11,11,13,5,24,16,40
30502,VACAS,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,1,1,0,1,1,2,3
31302,VILA VILA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,6,8,2,2,8,10,18
31402,VILLA RIVERO,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,0,2,1,0,1,2,3
31003,VILLA TUNARI,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,5,6,3,5,8,11,19
60301,YACUIBA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,5,6,2,8,7,14,21
10102,YOTALA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,26,24,43,44,69,68,137
60402,YUNCHARA,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,3,1,3,2,6,3,9
10301,ZUDAÑEZ,desnutricion global - cronica,global peso bajo (m + g)),2007-11-01,2,1,2,4,4,5,9
30201,AIQUILE,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,6,5,6,3,12,8,20
31303,ALALAY,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,1,0,2,1,3,4
41201,ANDAMARCA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,2,2,0,0,2,2,4
30403,ARBIETO,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,0,1,0,0,0,1,1
30601,ARQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,2,5,1,0,3,5,8
71501,ASCENCION DE GUARAYOS,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,29,20,26,31,55,51,106
50301,BETANZOS,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,7,4,3,3,10,7,17
70703,CABEZAS,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,4,0,0,0,4,0,4
30701,CAPINOTA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,1,0,0,1,1,2
40102,CARACOLLO,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,4,5,3,2,7,7,14
60302,CARAPARI,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,0,0,0,3,0,3,3
50702,CARIPUYO,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,0,0,3,1,3,4
40201,CHALLAPATA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,15,16,10,14,25,30,55
50202,CHAYANTA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,5,4,2,6,7,10,17
21004,COLQUIRI,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,3,4,3,2,6,6,12
40301,CORQUE,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,2,3,0,0,2,3,5
50601,COTAGAITA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,2,4,2,5,4,9
70102,COTOCA,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,12,10,2,5,14,15,29
40401,CURAHUARA DE CARANGAS,desnutricion global - cronica,global peso bajo (m + g)),2007-12-01,1,0,0,1,1,1,2
